sepal.length	sepal.width	petal.length	petal.width	variety
10.9	2.8	6.1	6.4	Virginica
7.9	5.5	6.5	5.0	Versicolor
10.4	7.7	5.8	3.8	Versicolor
7.4	5.4	4.7	1.4	Setosa
5.6	4.8	3.6	3.2	Setosa
9.4	7.7	2.5	4.2	Setosa
8.8	4.3	8.7	1.6	Versicolor
7.1	6.4	3.4	1.3	Setosa
8.3	7.0	2.9	2.3	Setosa
7.8	7.5	4.6	4.1	Setosa
6.7	3.6	8.9	4.9	Versicolor
5.5	3.6	2.4	3.2	Setosa
8.1	7.0	6.4	2.1	Virginica
6.5	5.4	6.5	6.0	Versicolor
8.7	7.1	4.7	2.0	Versicolor
6.4	2.9	2.4	2.2	Setosa
9.6	4.2	4.7	2.3	Versicolor
7.1	6.0	6.9	2.1	Versicolor
10.1	7.4	6.1	2.8	Versicolor
10.8	5.3	9.5	5.5	Virginica
7.0	6.7	3.9	4.7	Setosa
8.5	4.0	1.3	3.7	Setosa
8.5	6.5	1.6	2.7	Setosa
6.1	4.0	6.0	1.1	Versicolor
7.5	5.2	4.7	4.4	Versicolor
6.5	3.5	6.5	2.8	Versicolor
6.1	5.9	6.1	1.8	Versicolor
8.6	4.4	6.7	2.9	Versicolor
9.1	6.5	4.6	3.8	Versicolor
6.6	3.2	3.4	4.7	Setosa
8.4	4.1	7.4	3.5	Versicolor
9.8	5.1	4.5	5.7	Versicolor
10.2	7.5	6.3	2.6	Virginica
10.3	2.5	7.5	4.9	Virginica
8.5	4.8	5.8	0.3	Setosa
5.7	4.8	5.1	5.8	Versicolor
7.6	7.3	7.7	2.7	Versicolor
10.5	3.5	7.5	3.8	Virginica
7.9	2.4	6.8	4.5	Versicolor
8.4	3.6	9.6	5.3	Virginica
8.7	4.0	8.7	3.8	Virginica
9.1	3.5	8.4	4.8	Virginica
8.4	6.2	9.8	4.9	Virginica
6.0	3.2	8.6	3.6	Versicolor
8.4	5.3	8.4	5.0	Virginica
6.2	5.0	5.2	2.2	Versicolor
8.2	5.6	5.6	4.4	Virginica
7.5	4.5	3.8	4.3	Setosa
9.5	7.2	2.2	2.7	Setosa
8.9	5.0	2.8	2.7	Setosa
8.2	3.4	2.4	2.2	Setosa
8.7	6.3	6.7	5.1	Virginica
8.3	6.8	4.9	1.3	Versicolor
9.3	5.4	7.8	5.3	Virginica
7.1	8.1	4.0	1.7	Setosa
11.2	5.6	9.1	2.5	Virginica
11.7	7.5	7.6	4.3	Virginica
7.8	7.4	3.9	3.7	Setosa
10.3	6.0	9.4	5.5	Versicolor
8.2	7.1	5.0	1.1	Setosa
7.6	4.0	5.4	4.4	Versicolor
7.1	7.6	6.0	0.2	Setosa
6.1	3.5	5.4	1.8	Setosa
8.3	5.2	8.1	3.4	Virginica
9.4	3.6	5.9	3.1	Setosa
6.5	7.4	6.1	3.4	Setosa
5.6	8.2	3.5	2.9	Setosa
10.6	3.0	6.6	1.9	Versicolor
10.2	7.8	8.2	3.0	Virginica
4.4	3.7	5.3	1.2	Setosa
6.9	6.0	8.0	3.7	Virginica
7.6	5.3	5.5	1.8	Versicolor
7.1	2.8	5.9	3.0	Virginica
10.9	4.6	7.9	3.1	Virginica
12.1	6.0	10.1	3.6	Virginica
8.5	7.7	7.1	5.5	Virginica
9.7	4.9	6.2	3.8	Versicolor
7.2	3.0	8.0	2.7	Versicolor
9.0	5.9	4.5	1.6	Versicolor
8.6	3.8	2.2	4.0	Setosa
9.8	8.5	5.2	0.7	Setosa
7.9	7.3	6.6	5.6	Virginica
8.4	5.9	3.8	3.4	Setosa
10.4	4.4	6.8	4.3	Versicolor
6.8	6.4	2.6	1.2	Setosa
8.7	6.0	3.0	0.7	Setosa
6.7	5.9	6.3	1.8	Versicolor
8.9	7.0	7.1	2.8	Virginica
8.1	7.8	3.5	1.8	Setosa
8.0	3.2	5.0	3.0	Versicolor
10.7	7.3	8.8	4.3	Virginica
10.8	3.3	8.3	3.4	Versicolor
6.8	6.3	9.1	4.5	Virginica
9.9	3.2	9.7	2.8	Virginica
10.9	5.7	5.8	3.3	Virginica
7.0	6.0	5.6	2.6	Setosa
8.5	2.8	7.5	4.3	Versicolor
8.7	3.0	8.3	3.8	Virginica
8.5	4.0	4.5	4.5	Versicolor
5.5	4.4	5.5	2.7	Setosa
7.0	6.1	4.4	1.7	Versicolor
8.7	6.8	3.7	3.8	Setosa
10.3	3.2	5.9	6.3	Virginica
7.5	4.0	6.3	3.3	Virginica
8.6	6.1	9.1	4.4	Virginica
