petal.length	variety
9.0	Versicolor
4.3	Setosa
5.7	Virginica
8.6	Virginica
9.1	Versicolor
7.4	Virginica
9.5	Versicolor
2.4	Setosa
6.0	Versicolor
4.7	Setosa
4.8	Setosa
6.0	Setosa
6.9	Virginica
6.4	Versicolor
5.4	Setosa
8.4	Versicolor
8.6	Virginica
4.4	Setosa
9.0	Virginica
2.1	Setosa
8.0	Versicolor
8.0	Versicolor
4.4	Setosa
7.1	Versicolor
7.5	Versicolor
6.1	Virginica
2.5	Setosa
6.3	Virginica
4.8	Versicolor
9.1	Virginica
8.0	Versicolor
7.1	Virginica
9.4	Virginica
7.9	Versicolor
4.5	Setosa
5.5	Virginica
5.5	Versicolor
1.4	Setosa
4.5	Versicolor
1.5	Setosa
6.6	Virginica
3.6	Versicolor
4.0	Setosa
5.6	Setosa
1.2	Setosa
4.4	Setosa
9.9	Virginica
7.0	Versicolor
7.1	Virginica
8.9	Versicolor
8.3	Virginica
6.2	Virginica
9.1	Virginica
5.2	Versicolor
7.1	Virginica
7.6	Virginica
3.6	Setosa
2.0	Setosa
8.1	Virginica
5.4	Setosa
5.9	Setosa
6.1	Versicolor
4.6	Setosa
4.0	Setosa
7.5	Virginica
9.0	Virginica
3.9	Setosa
2.3	Setosa
5.5	Versicolor
2.4	Setosa
6.4	Versicolor
3.8	Setosa
8.7	Virginica
3.7	Setosa
7.7	Versicolor
7.0	Virginica
8.1	Versicolor
8.5	Virginica
9.0	Virginica
7.7	Versicolor
7.2	Versicolor
10.2	Virginica
6.1	Setosa
9.1	Virginica
5.4	Virginica
9.3	Virginica
4.8	Versicolor
8.1	Versicolor
5.7	Versicolor
1.8	Setosa
5.6	Virginica
5.3	Versicolor
7.6	Virginica
4.0	Setosa
7.7	Versicolor
3.1	Setosa
5.1	Virginica
3.4	Setosa
4.8	Versicolor
7.4	Virginica
7.2	Versicolor
1.2	Setosa
7.9	Virginica
5.9	Versicolor
4.5	Versicolor
