sepal.length	sepal.width	petal.length	variety
8.6	5.5	8.1	Versicolor
8.9	5.8	7.4	Virginica
7.9	3.4	4.7	Setosa
10.4	4.3	6.1	Virginica
10.2	5.5	5.2	Versicolor
11.9	6.8	7.1	Virginica
6.2	5.7	7.0	Versicolor
10.9	6.1	9.4	Virginica
6.1	6.5	7.5	Versicolor
9.6	4.0	5.9	Virginica
8.5	3.7	9.6	Virginica
9.3	3.2	3.9	Versicolor
8.9	4.9	4.8	Setosa
6.0	7.2	1.4	Setosa
9.4	5.9	5.7	Setosa
4.8	6.5	5.4	Setosa
10.3	5.5	2.7	Setosa
7.8	5.4	8.1	Virginica
7.5	7.6	3.9	Setosa
5.7	3.5	5.5	Setosa
5.2	4.6	2.0	Setosa
8.5	6.0	7.2	Virginica
8.1	3.5	9.1	Virginica
7.2	7.0	8.0	Virginica
8.0	7.4	5.0	Setosa
5.5	3.4	7.7	Versicolor
8.4	4.5	7.5	Versicolor
6.1	6.8	6.4	Virginica
6.6	3.2	6.2	Versicolor
8.4	3.2	1.3	Setosa
7.2	3.8	6.1	Versicolor
9.1	5.1	3.5	Setosa
7.3	3.4	1.9	Setosa
9.9	5.5	6.6	Virginica
7.4	3.7	8.3	Versicolor
10.7	2.6	9.4	Virginica
10.3	5.2	6.4	Virginica
9.5	4.0	7.8	Virginica
9.4	3.1	7.4	Versicolor
6.4	7.6	1.4	Setosa
10.7	5.5	6.3	Virginica
7.8	4.0	5.6	Setosa
8.1	7.8	1.5	Setosa
5.6	3.4	3.4	Setosa
5.3	7.7	4.5	Setosa
8.6	4.3	7.0	Versicolor
6.3	5.5	9.5	Virginica
6.5	3.9	5.0	Versicolor
6.9	6.2	6.5	Versicolor
6.4	5.6	2.5	Setosa
6.5	2.4	3.8	Versicolor
9.3	7.2	4.1	Versicolor
7.7	4.2	7.0	Virginica
5.3	6.9	5.1	Setosa
8.6	4.0	7.4	Versicolor
7.5	7.2	8.1	Versicolor
7.6	6.4	9.1	Versicolor
10.2	3.6	8.6	Virginica
10.2	3.8	8.2	Virginica
5.6	3.5	3.9	Setosa
6.9	3.7	5.3	Virginica
4.9	5.1	2.0	Setosa
8.1	7.7	2.5	Setosa
6.8	4.5	4.9	Setosa
7.0	5.8	6.8	Versicolor
7.5	6.2	7.2	Versicolor
8.7	6.8	7.8	Virginica
5.6	5.3	4.1	Setosa
9.4	5.6	6.1	Virginica
5.1	7.0	5.0	Versicolor
7.6	5.7	3.4	Setosa
6.2	5.4	1.4	Setosa
7.4	7.1	10.0	Virginica
7.6	5.1	6.6	Virginica
7.7	2.9	8.3	Versicolor
6.8	2.7	6.9	Virginica
9.7	5.2	4.4	Versicolor
10.8	3.4	10.8	Virginica
6.5	3.8	3.8	Setosa
8.9	3.9	3.3	Versicolor
7.1	4.5	3.4	Setosa
9.4	4.7	9.7	Virginica
6.6	3.8	3.7	Setosa
5.8	3.7	9.6	Virginica
8.3	5.3	5.9	Versicolor
9.1	6.3	2.9	Setosa
8.7	5.0	7.8	Virginica
9.4	4.2	6.3	Virginica
6.5	7.5	5.6	Setosa
8.3	5.3	5.8	Versicolor
5.7	7.3	6.2	Setosa
7.1	6.6	5.5	Setosa
6.9	7.0	3.9	Setosa
10.6	5.8	9.2	Versicolor
7.8	4.3	7.6	Virginica
8.8	2.7	5.1	Virginica
9.4	3.8	6.6	Virginica
8.2	7.4	5.7	Versicolor
9.0	5.5	2.8	Setosa
9.6	5.0	6.9	Virginica
9.5	4.0	8.5	Versicolor
8.7	4.1	9.2	Versicolor
5.0	6.2	3.2	Setosa
4.9	4.5	3.8	Setosa
6.5	3.9	8.0	Versicolor
