petal.length	petal.width	variety
4.1	0.6	Setosa
6.2	6.6	Virginica
9.6	4.1	Virginica
4.0	0.2	Setosa
10.3	2.2	Virginica
7.1	3.3	Virginica
7.4	3.9	Versicolor
6.1	1.4	Setosa
8.5	4.3	Versicolor
9.1	6.4	Virginica
8.2	5.3	Versicolor
3.4	1.8	Setosa
3.1	3.2	Setosa
5.0	0.1	Setosa
5.6	3.8	Versicolor
7.0	2.8	Versicolor
2.5	2.7	Setosa
7.6	5.8	Versicolor
1.9	4.7	Setosa
5.1	0.7	Setosa
1.3	3.8	Setosa
6.9	2.2	Versicolor
5.3	4.3	Setosa
4.0	4.5	Versicolor
9.3	2.3	Virginica
5.5	5.1	Versicolor
1.9	0.7	Setosa
9.0	3.5	Versicolor
6.0	0.9	Setosa
8.4	5.7	Versicolor
3.3	4.9	Setosa
6.1	5.1	Versicolor
7.1	2.0	Virginica
1.8	4.2	Setosa
3.4	1.2	Setosa
7.9	4.8	Virginica
5.7	4.9	Setosa
4.5	2.0	Versicolor
8.2	1.9	Versicolor
5.7	3.7	Versicolor
9.7	2.0	Virginica
5.6	1.8	Virginica
6.1	3.9	Virginica
5.1	2.8	Versicolor
4.0	1.7	Setosa
9.2	7.0	Virginica
8.8	2.8	Versicolor
5.5	2.7	Setosa
10.3	4.6	Virginica
5.3	4.7	Setosa
7.4	3.8	Virginica
9.8	2.8	Virginica
7.0	6.3	Virginica
5.0	2.2	Virginica
3.8	3.7	Setosa
6.2	4.0	Versicolor
2.4	1.2	Setosa
6.0	4.7	Setosa
8.4	3.1	Virginica
4.3	2.1	Versicolor
5.7	4.0	Versicolor
8.2	5.6	Versicolor
5.3	2.3	Virginica
6.8	3.3	Virginica
2.4	2.9	Setosa
6.2	2.7	Versicolor
7.8	1.8	Virginica
8.3	5.3	Versicolor
5.3	1.7	Setosa
8.1	3.2	Virginica
5.2	4.5	Virginica
7.0	3.8	Versicolor
5.4	4.7	Setosa
2.6	2.6	Setosa
8.6	1.5	Versicolor
10.2	5.8	Virginica
5.4	0.2	Setosa
5.4	2.8	Virginica
9.1	4.3	Virginica
4.4	3.1	Versicolor
4.4	2.7	Setosa
4.4	1.7	Setosa
6.6	2.4	Virginica
5.6	0.2	Setosa
9.1	4.9	Versicolor
2.2	2.3	Setosa
5.5	4.2	Setosa
6.0	3.0	Versicolor
6.1	6.9	Virginica
9.1	3.4	Virginica
7.6	5.6	Virginica
7.5	3.3	Versicolor
3.7	1.7	Setosa
4.4	5.3	Versicolor
3.5	1.2	Setosa
4.4	3.1	Setosa
5.8	4.0	Versicolor
3.7	4.7	Setosa
6.0	6.0	Versicolor
9.3	1.9	Versicolor
9.1	3.4	Virginica
3.5	2.9	Setosa
8.4	5.6	Virginica
9.0	1.9	Virginica
5.2	2.0	Versicolor
