sepal.width	petal.length	petal.width	variety
2.8	5.6	2.0	Versicolor
6.6	1.5	3.7	Setosa
4.1	6.4	1.9	Versicolor
2.9	6.7	3.5	Versicolor
3.3	8.2	4.1	Versicolor
3.9	4.8	5.0	Versicolor
2.8	9.7	6.5	Virginica
4.1	6.1	1.4	Virginica
5.2	7.0	3.0	Versicolor
5.9	1.9	3.8	Setosa
6.8	6.4	0.9	Setosa
3.4	4.5	1.2	Setosa
2.9	5.8	5.6	Versicolor
5.7	2.4	4.2	Setosa
7.0	8.0	2.3	Versicolor
7.2	7.9	3.8	Virginica
4.6	11.4	6.3	Virginica
6.6	5.5	2.7	Setosa
3.4	3.2	1.2	Setosa
5.0	8.3	2.2	Virginica
5.7	6.6	5.4	Virginica
6.2	6.0	5.3	Virginica
6.3	6.9	4.0	Virginica
6.5	9.5	2.3	Virginica
5.8	4.6	4.3	Versicolor
3.5	6.0	5.6	Virginica
4.9	4.4	2.7	Setosa
8.1	3.9	4.2	Setosa
5.1	1.5	2.2	Setosa
3.0	9.0	6.2	Versicolor
3.8	5.6	6.2	Virginica
7.5	4.9	4.9	Versicolor
5.9	5.3	3.8	Versicolor
4.8	5.7	4.5	Setosa
3.4	6.6	3.3	Versicolor
6.3	1.3	1.8	Setosa
3.9	5.9	5.3	Virginica
5.5	8.5	4.0	Versicolor
5.9	9.1	2.3	Virginica
6.3	5.1	4.7	Setosa
6.0	9.6	4.3	Virginica
6.1	7.6	2.9	Virginica
7.0	4.6	1.2	Setosa
7.0	5.5	6.0	Versicolor
4.6	6.4	6.6	Virginica
3.0	5.5	3.0	Versicolor
5.1	4.7	6.0	Versicolor
6.2	2.7	0.2	Setosa
3.2	6.3	5.3	Versicolor
4.0	9.9	5.1	Virginica
4.1	8.1	5.8	Virginica
7.6	4.5	0.1	Setosa
7.2	5.8	2.8	Virginica
7.0	4.4	4.1	Versicolor
3.5	1.9	0.8	Setosa
2.6	5.0	5.2	Versicolor
3.0	2.1	3.6	Setosa
5.9	4.0	2.4	Setosa
6.4	8.1	3.4	Virginica
4.0	4.3	1.2	Setosa
7.3	3.0	2.3	Setosa
5.2	4.4	3.7	Setosa
6.4	5.4	0.2	Setosa
4.0	9.3	4.1	Virginica
7.2	9.6	5.4	Virginica
4.5	8.5	4.5	Virginica
7.6	1.5	3.1	Setosa
2.5	9.0	4.2	Virginica
4.7	9.8	5.4	Virginica
6.8	6.0	5.3	Versicolor
7.7	9.7	6.3	Virginica
5.7	5.1	6.5	Virginica
5.9	7.5	2.6	Versicolor
7.1	7.4	4.2	Versicolor
6.4	8.0	5.5	Versicolor
3.3	5.7	4.0	Virginica
4.1	8.5	3.8	Virginica
5.8	4.9	4.5	Virginica
7.9	4.0	1.4	Setosa
6.8	6.5	2.3	Versicolor
4.0	1.9	0.7	Setosa
7.8	8.2	4.6	Virginica
3.3	10.1	3.1	Virginica
4.0	6.2	3.8	Virginica
7.0	5.8	5.3	Virginica
3.4	5.6	1.7	Setosa
7.5	7.1	3.4	Versicolor
5.9	4.7	3.4	Setosa
5.4	5.8	2.3	Versicolor
7.8	7.7	6.7	Virginica
3.7	3.8	1.7	Setosa
4.5	1.3	0.2	Setosa
2.8	7.3	4.0	Versicolor
6.1	5.4	2.6	Setosa
4.0	8.6	6.1	Virginica
7.7	2.0	3.7	Setosa
7.0	2.5	0.7	Setosa
3.5	8.2	3.5	Virginica
5.1	9.4	3.5	Versicolor
6.0	6.6	3.3	Versicolor
7.2	3.5	4.4	Setosa
4.2	3.3	2.7	Setosa
5.3	6.3	2.3	Virginica
4.8	9.1	6.4	Virginica
7.5	3.7	0.2	Setosa
