sepal.length	variety
8.1	Setosa
8.6	Setosa
8.3	Virginica
5.9	Virginica
5.9	Setosa
8.8	Setosa
10.6	Versicolor
8.5	Setosa
7.0	Versicolor
10.7	Virginica
9.2	Virginica
7.2	Versicolor
10.6	Virginica
10.5	Virginica
9.7	Virginica
6.1	Versicolor
8.5	Virginica
8.5	Virginica
10.4	Versicolor
8.9	Versicolor
9.3	Versicolor
7.3	Setosa
11.7	Virginica
4.6	Setosa
8.2	Setosa
8.2	Versicolor
7.1	Versicolor
11.4	Virginica
8.3	Virginica
10.6	Virginica
8.6	Versicolor
9.6	Versicolor
6.5	Versicolor
4.5	Setosa
6.6	Versicolor
10.3	Virginica
6.4	Versicolor
10.0	Versicolor
7.1	Virginica
8.2	Versicolor
9.7	Virginica
5.5	Setosa
8.6	Versicolor
4.9	Setosa
10.8	Versicolor
7.9	Versicolor
9.9	Virginica
8.5	Setosa
6.1	Setosa
11.2	Versicolor
9.9	Virginica
5.6	Setosa
8.4	Setosa
5.7	Setosa
6.5	Versicolor
8.0	Versicolor
7.5	Setosa
11.9	Virginica
9.2	Virginica
7.2	Virginica
6.4	Virginica
11.7	Virginica
8.7	Virginica
7.5	Setosa
8.4	Versicolor
4.8	Setosa
6.3	Virginica
9.8	Versicolor
10.3	Versicolor
6.6	Setosa
7.4	Virginica
6.3	Setosa
9.0	Setosa
10.7	Virginica
8.5	Setosa
6.7	Setosa
6.9	Setosa
6.5	Virginica
9.1	Versicolor
11.4	Virginica
8.3	Virginica
8.8	Setosa
9.3	Virginica
9.9	Virginica
7.8	Versicolor
8.0	Versicolor
10.1	Virginica
10.9	Virginica
6.6	Versicolor
10.2	Virginica
5.5	Setosa
7.1	Versicolor
6.2	Versicolor
7.4	Setosa
5.4	Setosa
6.2	Versicolor
9.0	Versicolor
9.5	Versicolor
6.3	Virginica
9.0	Virginica
8.4	Setosa
7.6	Virginica
9.3	Virginica
7.1	Versicolor
8.2	Setosa
