petal.length	variety
4.2	Versicolor
7.2	Virginica
3.5	Setosa
7.8	Virginica
3.7	Setosa
7.8	Versicolor
5.2	Versicolor
2.0	Setosa
7.1	Versicolor
7.7	Versicolor
1.5	Setosa
5.0	Virginica
7.9	Virginica
7.9	Versicolor
4.7	Setosa
5.6	Setosa
1.2	Setosa
5.5	Virginica
6.4	Virginica
1.4	Setosa
6.0	Virginica
8.1	Virginica
2.9	Setosa
5.1	Versicolor
4.6	Setosa
7.3	Virginica
1.8	Setosa
11.2	Virginica
8.7	Virginica
7.8	Virginica
8.5	Versicolor
2.4	Setosa
6.2	Setosa
7.1	Virginica
5.0	Virginica
6.2	Versicolor
7.0	Versicolor
5.4	Setosa
7.1	Versicolor
6.0	Versicolor
7.5	Virginica
7.8	Versicolor
10.4	Virginica
3.1	Setosa
8.0	Virginica
10.2	Virginica
4.9	Setosa
6.9	Virginica
7.6	Virginica
1.8	Setosa
5.0	Setosa
6.8	Versicolor
6.6	Virginica
7.3	Versicolor
9.2	Versicolor
5.4	Setosa
5.0	Versicolor
6.2	Virginica
7.0	Versicolor
5.6	Setosa
3.0	Setosa
7.1	Virginica
7.5	Versicolor
4.7	Setosa
1.8	Setosa
7.2	Versicolor
5.9	Setosa
7.8	Versicolor
8.4	Versicolor
7.1	Virginica
9.0	Virginica
5.5	Versicolor
1.4	Setosa
5.9	Virginica
4.0	Versicolor
7.9	Virginica
6.5	Virginica
9.0	Versicolor
1.9	Setosa
6.1	Virginica
5.4	Setosa
7.5	Virginica
6.6	Virginica
6.8	Virginica
2.0	Setosa
8.1	Virginica
5.9	Virginica
3.8	Setosa
2.4	Setosa
4.6	Versicolor
4.5	Setosa
10.6	Virginica
3.3	Setosa
3.5	Versicolor
8.0	Versicolor
5.1	Setosa
4.2	Setosa
8.9	Versicolor
6.9	Versicolor
1.6	Setosa
5.5	Setosa
3.1	Setosa
2.4	Setosa
6.6	Virginica
7.1	Versicolor
