sepal.length	variety
8.7	Setosa
7.7	Virginica
4.6	Setosa
7.3	Virginica
8.6	Versicolor
5.4	Setosa
8.7	Versicolor
8.6	Versicolor
10.0	Virginica
8.6	Versicolor
6.5	Setosa
9.3	Virginica
6.1	Versicolor
6.0	Versicolor
11.7	Virginica
8.1	Versicolor
9.4	Setosa
6.8	Versicolor
10.3	Virginica
5.6	Versicolor
7.3	Virginica
6.3	Virginica
6.0	Versicolor
4.6	Setosa
7.9	Versicolor
4.4	Setosa
6.3	Setosa
10.7	Virginica
7.2	Virginica
8.7	Versicolor
10.0	Virginica
7.4	Setosa
10.1	Versicolor
10.2	Versicolor
5.3	Setosa
9.4	Virginica
8.4	Virginica
10.9	Virginica
8.2	Versicolor
5.0	Setosa
8.4	Setosa
7.6	Setosa
6.4	Setosa
5.3	Setosa
4.8	Setosa
4.6	Setosa
9.0	Versicolor
8.5	Versicolor
6.3	Versicolor
7.9	Setosa
7.1	Virginica
6.4	Setosa
8.8	Virginica
6.7	Versicolor
7.7	Virginica
7.6	Versicolor
10.0	Setosa
7.7	Virginica
11.7	Virginica
6.0	Versicolor
9.7	Virginica
6.6	Setosa
10.8	Versicolor
9.0	Versicolor
12.2	Virginica
8.0	Virginica
6.8	Virginica
6.0	Setosa
8.9	Versicolor
6.0	Versicolor
8.3	Setosa
8.2	Setosa
8.2	Versicolor
7.0	Virginica
5.9	Versicolor
8.1	Setosa
8.0	Setosa
7.4	Virginica
8.6	Virginica
9.2	Virginica
9.1	Setosa
8.2	Versicolor
7.3	Versicolor
9.2	Versicolor
6.6	Setosa
8.6	Setosa
9.9	Virginica
11.0	Virginica
6.6	Versicolor
8.7	Versicolor
8.6	Virginica
7.2	Setosa
7.8	Setosa
8.1	Virginica
6.2	Virginica
9.8	Virginica
7.2	Versicolor
5.4	Setosa
11.5	Versicolor
9.6	Versicolor
6.3	Versicolor
6.5	Versicolor
7.6	Setosa
9.1	Versicolor
8.9	Virginica
