sepal.width	variety
5.7	Setosa
4.8	Virginica
5.2	Setosa
7.4	Virginica
6.8	Virginica
6.6	Setosa
6.0	Setosa
4.3	Versicolor
8.6	Setosa
3.0	Versicolor
7.0	Virginica
2.9	Versicolor
7.1	Versicolor
7.1	Versicolor
3.1	Setosa
6.4	Setosa
7.7	Virginica
8.3	Virginica
3.2	Versicolor
5.5	Setosa
7.7	Setosa
6.9	Virginica
6.2	Virginica
6.2	Versicolor
7.0	Virginica
6.5	Setosa
7.1	Virginica
6.2	Versicolor
4.3	Versicolor
4.0	Setosa
3.5	Versicolor
6.5	Versicolor
7.4	Setosa
3.5	Virginica
6.7	Setosa
4.0	Virginica
5.9	Setosa
3.6	Virginica
2.0	Versicolor
4.0	Versicolor
4.8	Versicolor
6.8	Setosa
4.8	Setosa
4.2	Versicolor
7.8	Virginica
5.5	Virginica
8.0	Setosa
4.3	Setosa
4.9	Versicolor
4.2	Virginica
5.4	Setosa
7.5	Versicolor
3.6	Virginica
4.9	Versicolor
8.7	Setosa
4.6	Virginica
6.0	Virginica
6.3	Versicolor
3.4	Setosa
3.6	Setosa
2.9	Versicolor
3.2	Setosa
5.9	Virginica
4.0	Setosa
4.2	Setosa
6.6	Virginica
4.9	Versicolor
4.0	Setosa
4.7	Virginica
6.4	Setosa
4.6	Setosa
5.4	Versicolor
5.3	Versicolor
6.8	Versicolor
7.4	Setosa
6.6	Setosa
4.8	Versicolor
5.3	Virginica
6.8	Virginica
4.8	Setosa
3.0	Versicolor
7.9	Versicolor
7.5	Versicolor
4.8	Versicolor
3.5	Versicolor
5.0	Setosa
2.2	Versicolor
5.9	Setosa
2.5	Virginica
2.7	Versicolor
2.8	Versicolor
6.2	Virginica
4.7	Virginica
6.0	Virginica
7.3	Setosa
6.6	Versicolor
5.5	Virginica
7.5	Setosa
3.9	Setosa
5.4	Setosa
6.8	Virginica
4.5	Setosa
7.4	Versicolor
3.5	Versicolor
6.0	Virginica
