sepal.width	petal.length	variety
8.7	4.9	Setosa
2.3	7.3	Versicolor
4.4	2.0	Setosa
5.5	10.1	Virginica
7.2	8.3	Virginica
7.6	3.9	Setosa
5.9	5.4	Setosa
8.1	5.4	Setosa
5.6	10.9	Virginica
5.3	1.6	Setosa
6.4	7.5	Versicolor
6.0	3.2	Setosa
5.2	6.6	Versicolor
7.9	6.4	Setosa
6.8	7.2	Virginica
4.9	6.9	Virginica
5.5	1.4	Setosa
7.8	3.4	Setosa
4.5	6.5	Versicolor
5.0	7.5	Versicolor
3.0	4.3	Setosa
4.8	7.1	Virginica
3.2	4.9	Virginica
5.4	9.6	Virginica
7.4	5.6	Setosa
6.4	3.0	Setosa
5.5	8.1	Versicolor
4.5	7.0	Virginica
6.3	6.7	Virginica
7.4	3.0	Setosa
4.5	5.6	Setosa
3.3	9.1	Virginica
7.5	5.4	Setosa
4.1	7.2	Versicolor
4.9	7.5	Versicolor
4.5	5.4	Setosa
3.5	5.7	Virginica
6.1	1.5	Setosa
6.1	9.6	Virginica
4.5	5.4	Versicolor
3.0	4.0	Versicolor
7.3	11.2	Virginica
6.7	5.5	Virginica
5.7	7.8	Versicolor
7.8	8.0	Virginica
3.8	6.2	Setosa
6.5	10.4	Virginica
7.5	7.2	Virginica
5.7	4.7	Versicolor
7.5	9.5	Virginica
7.0	2.6	Setosa
6.1	5.5	Setosa
4.6	9.1	Virginica
3.3	9.2	Versicolor
7.0	6.5	Virginica
4.2	5.0	Versicolor
5.4	8.2	Versicolor
5.8	2.9	Setosa
7.0	6.3	Virginica
3.8	8.6	Versicolor
5.0	7.0	Versicolor
6.7	10.4	Virginica
7.3	8.8	Versicolor
5.0	5.5	Virginica
3.1	8.0	Versicolor
7.3	6.2	Setosa
7.0	2.0	Setosa
7.1	7.0	Virginica
4.9	3.1	Setosa
6.5	2.9	Setosa
6.7	9.7	Virginica
6.8	8.6	Versicolor
6.7	6.1	Virginica
6.2	5.4	Setosa
6.5	6.4	Versicolor
6.5	3.3	Setosa
7.6	6.9	Versicolor
4.2	4.2	Versicolor
3.0	7.5	Versicolor
6.0	7.2	Versicolor
3.0	9.6	Virginica
5.8	9.2	Virginica
6.7	5.8	Setosa
3.5	8.8	Virginica
7.4	7.6	Virginica
3.4	6.8	Versicolor
6.1	8.4	Versicolor
5.4	3.4	Setosa
3.6	7.1	Virginica
5.2	6.0	Setosa
8.0	3.6	Setosa
3.4	3.8	Versicolor
7.5	3.3	Setosa
6.7	5.1	Virginica
6.0	5.2	Versicolor
4.8	4.0	Versicolor
4.1	4.5	Setosa
3.8	6.0	Versicolor
7.2	7.1	Virginica
4.2	8.5	Versicolor
5.6	4.0	Setosa
7.5	6.3	Virginica
5.1	1.5	Setosa
7.4	8.1	Versicolor
3.7	3.5	Setosa
