sepal.width	variety
5.3	Virginica
5.8	Setosa
3.3	Versicolor
5.9	Setosa
3.5	Virginica
4.5	Versicolor
7.8	Versicolor
7.8	Virginica
5.5	Setosa
3.5	Setosa
7.2	Virginica
5.3	Setosa
5.6	Versicolor
6.9	Setosa
4.1	Versicolor
7.0	Virginica
3.4	Versicolor
7.5	Virginica
5.5	Setosa
5.8	Versicolor
4.0	Setosa
6.3	Versicolor
7.7	Virginica
3.5	Virginica
3.2	Virginica
3.5	Virginica
3.0	Versicolor
6.4	Setosa
5.4	Versicolor
5.4	Versicolor
6.2	Versicolor
3.3	Versicolor
4.2	Versicolor
4.7	Setosa
3.6	Versicolor
4.5	Setosa
4.3	Setosa
5.9	Setosa
4.6	Virginica
3.8	Virginica
6.0	Virginica
4.4	Virginica
7.3	Setosa
6.2	Virginica
3.7	Virginica
4.9	Setosa
5.6	Setosa
7.5	Versicolor
5.0	Setosa
7.0	Setosa
7.0	Versicolor
4.5	Versicolor
3.9	Setosa
7.5	Virginica
4.1	Setosa
6.6	Setosa
6.4	Versicolor
2.7	Versicolor
6.2	Setosa
7.3	Setosa
5.5	Virginica
8.4	Setosa
2.9	Versicolor
4.2	Virginica
7.7	Setosa
4.5	Virginica
6.7	Versicolor
3.8	Virginica
3.4	Setosa
4.4	Versicolor
8.0	Setosa
7.2	Versicolor
3.2	Virginica
6.6	Versicolor
2.7	Versicolor
4.2	Versicolor
3.5	Versicolor
6.4	Versicolor
3.0	Versicolor
7.6	Virginica
5.8	Virginica
6.3	Virginica
4.9	Versicolor
7.9	Setosa
4.1	Setosa
4.2	Virginica
3.3	Versicolor
7.0	Versicolor
8.2	Setosa
6.2	Virginica
7.3	Versicolor
4.0	Versicolor
4.0	Virginica
4.0	Setosa
5.6	Setosa
2.9	Versicolor
5.0	Virginica
6.9	Versicolor
5.3	Virginica
5.1	Setosa
5.5	Virginica
7.3	Virginica
4.3	Virginica
5.0	Virginica
6.9	Versicolor
