sepal.length	sepal.width	variety
9.1	4.0	Versicolor
10.3	5.5	Virginica
6.8	7.9	Setosa
5.3	7.1	Setosa
8.8	7.2	Versicolor
7.1	4.2	Setosa
8.9	4.9	Setosa
7.3	7.4	Virginica
9.6	7.4	Versicolor
9.4	3.6	Setosa
10.9	4.2	Virginica
10.8	5.8	Virginica
9.7	3.4	Virginica
10.1	3.3	Versicolor
6.6	3.4	Versicolor
7.8	5.7	Setosa
9.1	5.6	Virginica
6.6	3.5	Virginica
9.4	7.1	Setosa
10.2	4.8	Versicolor
5.0	7.9	Setosa
9.5	6.3	Versicolor
7.7	4.2	Versicolor
5.3	7.4	Setosa
8.7	4.6	Versicolor
9.2	3.7	Setosa
9.9	6.0	Virginica
10.2	3.0	Versicolor
6.0	6.9	Versicolor
7.2	3.8	Setosa
8.8	6.3	Virginica
9.0	5.8	Versicolor
7.4	4.4	Setosa
11.7	5.1	Virginica
7.8	3.8	Versicolor
8.4	3.8	Virginica
9.6	3.7	Versicolor
9.8	5.2	Virginica
8.4	3.4	Versicolor
10.7	6.1	Virginica
5.6	7.7	Setosa
10.7	3.0	Virginica
11.7	7.8	Virginica
5.1	5.0	Setosa
8.0	4.7	Versicolor
7.0	6.7	Setosa
7.6	7.9	Setosa
7.2	7.3	Virginica
9.7	5.2	Versicolor
7.2	7.0	Virginica
6.1	6.3	Versicolor
8.8	4.2	Virginica
10.6	7.0	Versicolor
10.0	3.4	Versicolor
6.4	6.2	Virginica
8.1	4.8	Virginica
9.3	5.7	Virginica
7.0	4.0	Setosa
5.6	5.1	Setosa
6.7	3.3	Virginica
10.7	5.2	Virginica
8.0	5.0	Versicolor
6.1	6.5	Versicolor
6.9	4.2	Versicolor
7.2	6.8	Versicolor
9.9	5.8	Virginica
5.0	5.3	Setosa
6.0	4.0	Setosa
6.5	7.0	Virginica
10.4	4.2	Virginica
10.0	8.7	Setosa
8.3	3.0	Setosa
6.1	5.4	Setosa
8.7	5.4	Versicolor
6.9	3.5	Versicolor
8.0	6.0	Virginica
9.5	6.5	Setosa
4.4	3.2	Setosa
9.9	6.9	Setosa
9.8	2.7	Virginica
7.2	6.9	Versicolor
6.4	7.0	Versicolor
5.8	6.6	Versicolor
8.2	5.5	Setosa
10.0	2.7	Versicolor
9.2	4.1	Setosa
11.2	6.0	Virginica
7.4	4.7	Setosa
7.9	4.6	Virginica
6.8	7.8	Versicolor
9.4	7.1	Setosa
8.4	3.4	Versicolor
10.7	5.1	Virginica
7.1	7.8	Setosa
7.0	7.0	Setosa
8.1	3.5	Versicolor
6.4	4.3	Virginica
6.9	5.9	Setosa
11.2	5.5	Versicolor
10.1	5.5	Virginica
6.7	6.9	Setosa
10.7	2.8	Virginica
9.3	5.5	Setosa
8.5	5.2	Versicolor
7.0	7.2	Virginica
