petal.length	variety
6.5	Virginica
6.0	Versicolor
8.3	Virginica
2.9	Setosa
7.1	Virginica
7.9	Virginica
9.3	Virginica
8.6	Versicolor
6.9	Versicolor
5.1	Versicolor
7.6	Virginica
8.9	Virginica
5.0	Virginica
2.6	Setosa
8.3	Versicolor
8.4	Versicolor
8.4	Virginica
4.7	Versicolor
6.6	Virginica
7.3	Virginica
6.0	Versicolor
5.5	Versicolor
4.9	Setosa
8.1	Virginica
9.5	Virginica
5.0	Setosa
5.5	Versicolor
7.7	Virginica
8.4	Virginica
5.3	Versicolor
10.7	Virginica
5.1	Virginica
4.5	Versicolor
5.1	Versicolor
7.1	Virginica
5.3	Versicolor
9.1	Virginica
7.1	Virginica
3.6	Setosa
3.0	Setosa
6.0	Setosa
7.3	Versicolor
5.3	Setosa
7.0	Virginica
1.7	Setosa
8.3	Virginica
3.6	Setosa
8.9	Versicolor
3.5	Setosa
2.0	Setosa
8.1	Virginica
8.2	Versicolor
8.2	Versicolor
8.3	Virginica
8.9	Virginica
4.5	Versicolor
6.0	Versicolor
4.9	Versicolor
8.1	Versicolor
6.6	Virginica
5.1	Versicolor
1.9	Setosa
4.2	Versicolor
8.5	Versicolor
5.9	Versicolor
6.9	Versicolor
5.8	Versicolor
5.7	Versicolor
4.1	Setosa
2.9	Setosa
3.6	Versicolor
9.4	Virginica
4.9	Setosa
2.9	Setosa
2.5	Setosa
9.6	Virginica
6.2	Versicolor
4.5	Setosa
5.6	Versicolor
6.7	Versicolor
3.8	Setosa
4.5	Setosa
5.5	Setosa
6.9	Versicolor
5.3	Virginica
3.0	Setosa
8.5	Versicolor
2.6	Setosa
8.0	Versicolor
3.2	Setosa
8.9	Versicolor
5.5	Virginica
9.3	Virginica
5.4	Setosa
6.5	Versicolor
3.2	Setosa
9.4	Virginica
8.6	Virginica
6.5	Versicolor
2.2	Setosa
5.1	Versicolor
4.9	Setosa
2.6	Setosa
6.1	Virginica
1.3	Setosa
