sepal.length	sepal.width	petal.length	variety
8.2	5.1	7.9	Virginica
5.8	6.4	1.9	Setosa
9.6	7.4	6.0	Setosa
7.5	8.0	2.8	Setosa
9.0	7.4	5.5	Versicolor
10.4	4.5	5.6	Virginica
8.6	2.9	9.1	Versicolor
10.2	6.4	5.3	Versicolor
5.5	4.3	2.4	Setosa
9.7	4.3	4.8	Virginica
7.3	5.9	10.1	Virginica
7.3	3.8	4.8	Versicolor
8.8	6.3	9.6	Virginica
10.1	3.0	7.6	Virginica
7.8	4.0	4.9	Setosa
10.3	5.3	6.6	Virginica
6.9	7.0	6.0	Versicolor
6.3	5.2	4.6	Versicolor
9.2	4.7	2.1	Setosa
9.3	4.9	7.8	Virginica
9.3	6.6	5.0	Versicolor
7.3	4.5	5.4	Setosa
10.7	5.8	8.2	Virginica
9.0	3.2	6.0	Versicolor
5.4	6.9	4.2	Setosa
8.7	6.5	9.5	Virginica
8.1	2.7	5.7	Versicolor
7.7	5.1	5.0	Setosa
10.1	4.8	5.0	Versicolor
5.6	7.4	5.6	Versicolor
7.4	4.2	1.5	Setosa
8.7	6.8	6.7	Virginica
6.4	2.4	3.8	Versicolor
9.2	7.3	8.6	Versicolor
6.6	2.6	6.6	Virginica
10.9	5.8	7.1	Virginica
10.3	5.8	5.2	Versicolor
10.2	4.5	7.5	Versicolor
6.5	3.7	6.0	Virginica
10.4	4.5	8.7	Versicolor
6.5	7.3	9.1	Versicolor
8.0	4.2	5.1	Virginica
10.1	4.0	8.5	Versicolor
8.2	7.2	10.0	Virginica
6.4	3.9	6.0	Setosa
7.5	6.3	6.5	Versicolor
6.4	4.2	7.8	Virginica
7.3	6.4	7.6	Virginica
7.1	3.5	4.6	Versicolor
7.4	7.1	8.5	Virginica
9.2	5.8	10.7	Virginica
9.2	3.7	3.3	Setosa
9.7	6.5	6.7	Versicolor
9.5	5.5	3.6	Setosa
6.9	4.8	6.1	Virginica
6.2	5.7	8.0	Versicolor
5.1	5.1	5.0	Setosa
7.9	4.2	7.5	Versicolor
8.8	4.4	1.6	Setosa
8.3	6.5	7.0	Virginica
7.4	4.1	2.5	Setosa
8.7	2.9	8.2	Versicolor
9.5	5.4	6.8	Versicolor
6.9	5.7	5.3	Versicolor
7.1	3.5	3.9	Setosa
8.2	4.5	8.8	Virginica
6.4	5.9	1.8	Setosa
7.2	7.6	8.6	Virginica
6.7	4.4	8.4	Virginica
9.2	4.8	7.5	Versicolor
9.9	3.1	7.9	Versicolor
8.1	6.6	4.5	Setosa
8.3	5.0	6.5	Virginica
9.4	7.8	6.4	Virginica
6.6	5.3	3.0	Setosa
9.0	4.3	5.3	Setosa
7.4	4.4	8.3	Versicolor
9.7	5.4	3.0	Setosa
10.2	6.1	6.5	Versicolor
7.0	5.0	9.0	Virginica
8.4	6.8	6.6	Virginica
9.5	6.4	2.5	Setosa
9.5	5.7	5.2	Versicolor
5.8	7.5	4.1	Setosa
8.4	7.2	6.3	Virginica
5.6	3.3	3.7	Setosa
8.4	2.9	3.4	Setosa
9.7	5.0	1.5	Setosa
7.8	5.7	6.1	Virginica
9.7	3.6	4.9	Versicolor
4.4	6.0	3.8	Setosa
8.1	3.9	5.9	Setosa
6.5	3.5	8.0	Versicolor
7.8	5.2	2.5	Setosa
9.7	6.2	4.9	Versicolor
9.3	4.8	6.9	Versicolor
9.7	4.0	6.3	Virginica
8.1	4.3	6.1	Setosa
9.3	5.7	6.6	Virginica
9.6	6.8	4.9	Virginica
9.3	4.0	3.2	Setosa
4.8	5.1	5.6	Setosa
8.0	5.4	9.0	Versicolor
5.4	4.6	2.0	Setosa
6.5	6.5	5.3	Virginica
