petal.width	variety
4.5	Virginica
1.2	Setosa
2.4	Virginica
5.3	Virginica
2.9	Setosa
4.3	Virginica
3.7	Virginica
3.2	Setosa
0.6	Setosa
3.8	Versicolor
3.9	Virginica
5.1	Virginica
3.1	Versicolor
3.3	Setosa
5.8	Versicolor
5.3	Virginica
2.7	Setosa
2.0	Versicolor
1.9	Versicolor
1.8	Setosa
1.4	Versicolor
4.7	Setosa
2.3	Versicolor
5.0	Virginica
1.7	Setosa
5.9	Versicolor
4.0	Virginica
4.4	Setosa
3.6	Virginica
2.4	Virginica
1.1	Versicolor
5.8	Versicolor
3.2	Setosa
3.7	Setosa
3.1	Setosa
5.5	Virginica
3.8	Setosa
4.3	Virginica
5.9	Virginica
2.7	Setosa
5.4	Versicolor
0.1	Setosa
5.0	Versicolor
1.5	Versicolor
1.8	Virginica
5.5	Versicolor
4.3	Versicolor
3.3	Versicolor
3.8	Versicolor
4.2	Setosa
2.3	Virginica
4.8	Virginica
0.2	Setosa
6.0	Virginica
4.5	Versicolor
3.3	Setosa
5.0	Virginica
1.9	Setosa
3.0	Versicolor
2.7	Virginica
3.2	Versicolor
2.8	Virginica
4.8	Setosa
3.4	Versicolor
0.4	Setosa
6.3	Virginica
2.1	Virginica
2.3	Versicolor
4.3	Virginica
4.8	Versicolor
1.3	Versicolor
5.2	Versicolor
2.6	Virginica
4.5	Versicolor
2.0	Versicolor
2.0	Versicolor
4.7	Setosa
2.6	Setosa
4.1	Versicolor
4.2	Versicolor
4.8	Versicolor
0.7	Setosa
6.5	Virginica
3.1	Setosa
0.7	Setosa
2.6	Versicolor
3.0	Virginica
5.6	Versicolor
3.2	Setosa
2.2	Virginica
4.7	Setosa
5.0	Versicolor
2.1	Virginica
4.3	Versicolor
4.3	Virginica
4.0	Versicolor
3.2	Setosa
3.2	Versicolor
3.8	Virginica
3.7	Setosa
6.0	Virginica
5.3	Virginica
3.5	Versicolor
4.2	Versicolor
2.2	Setosa
