sepal.width	variety
4.1	Virginica
6.0	Versicolor
7.0	Virginica
6.8	Versicolor
6.9	Virginica
3.8	Setosa
4.6	Versicolor
3.8	Setosa
7.0	Versicolor
4.3	Versicolor
6.2	Setosa
6.5	Setosa
3.5	Setosa
7.4	Virginica
4.2	Virginica
6.5	Setosa
5.4	Setosa
4.0	Versicolor
7.8	Setosa
5.2	Virginica
5.4	Setosa
5.7	Virginica
5.2	Virginica
5.2	Virginica
5.0	Setosa
6.8	Virginica
5.3	Setosa
4.6	Virginica
7.3	Virginica
3.9	Versicolor
7.7	Setosa
6.4	Versicolor
5.2	Versicolor
7.9	Versicolor
2.6	Versicolor
4.4	Setosa
2.7	Virginica
4.7	Versicolor
7.5	Virginica
4.7	Virginica
5.1	Virginica
4.0	Virginica
6.9	Setosa
5.2	Setosa
8.3	Virginica
3.8	Setosa
2.0	Versicolor
5.2	Setosa
7.6	Setosa
5.0	Virginica
7.5	Versicolor
4.9	Setosa
5.3	Virginica
6.3	Versicolor
3.5	Virginica
7.0	Versicolor
5.6	Virginica
6.3	Virginica
4.2	Setosa
5.1	Setosa
6.8	Virginica
7.4	Versicolor
6.2	Versicolor
2.5	Versicolor
8.0	Setosa
5.8	Versicolor
4.5	Virginica
6.5	Setosa
6.6	Virginica
3.9	Versicolor
3.7	Versicolor
6.9	Setosa
6.8	Versicolor
3.5	Virginica
4.2	Setosa
6.5	Virginica
4.0	Versicolor
6.6	Setosa
3.4	Setosa
5.8	Versicolor
4.5	Virginica
3.0	Virginica
7.5	Virginica
5.9	Setosa
3.2	Versicolor
2.4	Versicolor
3.5	Versicolor
4.4	Versicolor
2.8	Virginica
5.2	Setosa
5.0	Setosa
4.3	Virginica
7.0	Versicolor
5.5	Virginica
5.3	Versicolor
3.3	Virginica
3.9	Setosa
7.6	Setosa
3.1	Setosa
3.7	Setosa
5.3	Virginica
5.9	Setosa
3.3	Versicolor
2.8	Versicolor
6.7	Setosa
