petal.length	variety
7.4	Virginica
2.9	Setosa
9.6	Virginica
7.0	Virginica
9.7	Virginica
4.0	Versicolor
6.1	Virginica
4.3	Setosa
3.5	Setosa
1.9	Setosa
7.2	Virginica
9.3	Virginica
6.7	Versicolor
10.0	Virginica
1.9	Setosa
8.2	Virginica
6.6	Virginica
10.3	Virginica
1.2	Setosa
9.1	Virginica
5.1	Versicolor
6.1	Versicolor
4.3	Versicolor
10.1	Virginica
4.4	Setosa
5.2	Versicolor
7.5	Virginica
2.6	Setosa
9.1	Virginica
10.3	Virginica
6.1	Virginica
2.5	Setosa
2.0	Setosa
2.3	Setosa
3.0	Setosa
4.4	Versicolor
8.9	Virginica
7.4	Virginica
4.8	Virginica
1.4	Setosa
6.5	Versicolor
5.4	Setosa
8.0	Virginica
6.2	Setosa
3.3	Versicolor
5.2	Versicolor
5.3	Setosa
8.1	Virginica
4.7	Setosa
4.5	Versicolor
4.1	Versicolor
8.0	Versicolor
8.5	Versicolor
10.4	Virginica
2.6	Setosa
9.1	Versicolor
1.8	Setosa
8.2	Versicolor
8.8	Versicolor
8.1	Virginica
1.5	Setosa
6.8	Virginica
7.9	Versicolor
4.8	Setosa
2.3	Setosa
6.1	Setosa
6.8	Virginica
5.5	Versicolor
8.6	Virginica
5.1	Setosa
7.4	Virginica
5.7	Versicolor
6.5	Versicolor
9.8	Virginica
5.0	Setosa
3.4	Setosa
6.5	Versicolor
8.5	Versicolor
2.5	Setosa
8.3	Versicolor
8.1	Versicolor
6.7	Virginica
7.0	Versicolor
8.6	Virginica
1.6	Setosa
1.5	Setosa
6.5	Versicolor
4.7	Versicolor
4.5	Versicolor
7.5	Versicolor
5.9	Virginica
2.4	Setosa
8.2	Versicolor
5.9	Virginica
6.5	Virginica
4.0	Setosa
4.0	Versicolor
7.2	Versicolor
4.8	Versicolor
5.6	Versicolor
6.0	Setosa
7.8	Versicolor
9.0	Virginica
5.6	Versicolor
6.1	Virginica
