petal.width	variety
3.3	Virginica
2.7	Setosa
6.1	Virginica
0.7	Setosa
2.8	Versicolor
5.3	Virginica
3.6	Versicolor
1.5	Versicolor
4.3	Virginica
4.4	Virginica
4.2	Setosa
1.8	Versicolor
6.0	Versicolor
2.3	Virginica
4.7	Virginica
3.8	Versicolor
3.8	Virginica
3.8	Virginica
0.7	Setosa
5.6	Virginica
2.1	Virginica
4.6	Virginica
0.2	Setosa
2.3	Virginica
4.0	Versicolor
5.2	Versicolor
4.6	Setosa
2.5	Versicolor
3.6	Virginica
2.7	Setosa
4.0	Virginica
6.5	Virginica
2.0	Versicolor
6.1	Versicolor
2.7	Setosa
4.9	Setosa
3.8	Versicolor
2.5	Versicolor
2.9	Virginica
2.5	Versicolor
2.7	Setosa
1.3	Versicolor
2.8	Versicolor
4.2	Setosa
4.5	Virginica
3.6	Versicolor
5.0	Virginica
1.6	Setosa
2.7	Setosa
1.4	Setosa
5.3	Virginica
1.7	Setosa
3.3	Virginica
3.0	Virginica
4.6	Setosa
0.7	Setosa
5.9	Versicolor
1.4	Virginica
4.3	Setosa
3.2	Versicolor
4.3	Versicolor
4.8	Versicolor
3.7	Virginica
2.9	Versicolor
3.7	Versicolor
0.3	Setosa
5.0	Versicolor
4.3	Setosa
2.4	Virginica
3.9	Setosa
4.3	Versicolor
3.7	Setosa
3.0	Virginica
4.9	Versicolor
4.3	Virginica
3.4	Versicolor
5.4	Virginica
6.1	Virginica
1.5	Versicolor
4.7	Setosa
1.3	Versicolor
2.2	Setosa
3.1	Versicolor
3.0	Virginica
3.4	Versicolor
4.2	Setosa
5.3	Virginica
2.3	Virginica
6.3	Virginica
5.0	Virginica
4.1	Setosa
5.3	Virginica
1.2	Setosa
3.3	Setosa
2.7	Setosa
2.0	Versicolor
2.2	Setosa
1.5	Versicolor
3.9	Versicolor
5.9	Virginica
3.2	Setosa
2.5	Versicolor
5.1	Setosa
2.7	Versicolor
3.2	Setosa
