sepal.width	variety
4.9	Versicolor
5.0	Setosa
4.3	Virginica
6.0	Virginica
5.8	Setosa
3.7	Virginica
3.9	Versicolor
3.6	Versicolor
5.5	Virginica
4.4	Versicolor
4.1	Setosa
7.4	Setosa
2.5	Virginica
4.7	Virginica
7.6	Virginica
3.4	Virginica
7.3	Versicolor
5.7	Versicolor
6.8	Setosa
3.6	Setosa
4.8	Setosa
5.4	Setosa
3.2	Virginica
3.6	Versicolor
2.6	Versicolor
6.5	Versicolor
7.8	Virginica
4.5	Setosa
6.5	Versicolor
3.7	Setosa
6.4	Versicolor
6.0	Setosa
6.0	Setosa
7.9	Setosa
4.7	Setosa
2.7	Versicolor
3.8	Virginica
3.2	Versicolor
5.0	Versicolor
7.2	Setosa
4.3	Versicolor
4.3	Versicolor
2.9	Versicolor
3.0	Versicolor
4.3	Versicolor
7.1	Versicolor
5.9	Setosa
5.5	Setosa
6.1	Virginica
4.5	Setosa
3.6	Setosa
3.3	Setosa
4.4	Versicolor
6.0	Versicolor
4.3	Virginica
6.5	Setosa
6.4	Setosa
5.2	Setosa
6.5	Virginica
7.2	Setosa
7.1	Setosa
5.0	Virginica
5.0	Setosa
4.2	Virginica
6.5	Virginica
4.8	Virginica
4.5	Setosa
5.8	Virginica
4.0	Setosa
2.8	Virginica
6.6	Virginica
3.2	Versicolor
2.8	Virginica
4.5	Virginica
5.4	Setosa
7.3	Setosa
7.0	Versicolor
6.9	Versicolor
4.7	Versicolor
7.9	Virginica
5.0	Versicolor
3.3	Versicolor
5.0	Versicolor
6.4	Virginica
3.3	Setosa
3.5	Virginica
2.4	Versicolor
5.1	Versicolor
6.2	Setosa
4.5	Setosa
2.8	Versicolor
4.5	Setosa
5.2	Virginica
5.4	Setosa
6.3	Versicolor
5.5	Virginica
4.0	Virginica
3.8	Setosa
7.5	Versicolor
5.1	Virginica
3.9	Setosa
4.4	Versicolor
7.3	Versicolor
6.2	Setosa
3.8	Virginica
