petal.length	variety
6.8	Virginica
9.2	Virginica
9.0	Virginica
7.3	Versicolor
8.0	Versicolor
8.3	Virginica
4.5	Setosa
4.9	Versicolor
1.5	Setosa
7.0	Virginica
4.9	Versicolor
8.2	Virginica
9.6	Virginica
8.2	Versicolor
6.6	Versicolor
6.9	Versicolor
9.9	Virginica
3.9	Setosa
2.7	Setosa
5.2	Versicolor
4.4	Versicolor
9.1	Virginica
1.6	Setosa
6.0	Versicolor
3.8	Versicolor
6.1	Virginica
5.9	Setosa
4.5	Versicolor
1.4	Setosa
3.9	Setosa
9.2	Virginica
7.0	Virginica
8.1	Virginica
9.5	Virginica
9.4	Virginica
5.0	Versicolor
2.8	Setosa
6.0	Setosa
2.0	Setosa
5.6	Versicolor
7.1	Virginica
4.2	Setosa
6.9	Versicolor
4.8	Versicolor
10.1	Virginica
6.7	Versicolor
8.0	Versicolor
6.0	Virginica
4.5	Setosa
7.0	Versicolor
4.4	Versicolor
4.5	Versicolor
2.1	Setosa
5.7	Virginica
8.0	Versicolor
3.2	Setosa
7.5	Versicolor
8.1	Virginica
7.0	Virginica
1.6	Setosa
9.1	Virginica
3.9	Setosa
4.3	Setosa
2.4	Setosa
8.1	Virginica
7.5	Versicolor
6.0	Setosa
5.7	Versicolor
9.3	Virginica
4.2	Setosa
8.9	Virginica
6.2	Versicolor
5.3	Setosa
6.9	Virginica
3.4	Setosa
9.2	Versicolor
6.1	Virginica
9.3	Virginica
5.9	Versicolor
7.0	Versicolor
6.4	Virginica
8.7	Virginica
7.0	Versicolor
8.1	Virginica
7.1	Versicolor
3.3	Setosa
6.6	Virginica
5.2	Versicolor
2.1	Setosa
5.3	Setosa
6.6	Versicolor
9.3	Versicolor
4.7	Setosa
2.9	Setosa
4.4	Setosa
5.0	Versicolor
5.0	Setosa
2.9	Setosa
5.5	Versicolor
5.4	Setosa
6.1	Versicolor
3.2	Setosa
7.6	Virginica
8.7	Versicolor
6.1	Setosa
