sepal.width	variety
4.1	Virginica
4.8	Versicolor
3.8	Versicolor
4.3	Setosa
6.5	Setosa
6.0	Virginica
5.8	Setosa
2.9	Versicolor
6.7	Versicolor
3.0	Versicolor
8.2	Setosa
6.2	Setosa
4.3	Virginica
6.5	Versicolor
7.2	Setosa
5.8	Versicolor
3.6	Virginica
6.4	Versicolor
5.5	Virginica
7.4	Setosa
3.0	Setosa
7.1	Setosa
4.6	Versicolor
5.4	Setosa
4.4	Versicolor
2.7	Versicolor
7.4	Setosa
2.5	Versicolor
5.6	Versicolor
6.3	Virginica
6.7	Versicolor
3.9	Versicolor
3.5	Versicolor
4.3	Versicolor
3.0	Virginica
6.2	Virginica
5.7	Versicolor
6.0	Virginica
5.1	Setosa
3.1	Versicolor
5.5	Virginica
4.2	Setosa
3.4	Setosa
5.4	Setosa
4.2	Versicolor
7.7	Setosa
6.8	Setosa
5.4	Setosa
3.2	Versicolor
3.7	Setosa
3.3	Virginica
3.5	Virginica
7.5	Versicolor
4.9	Versicolor
7.0	Setosa
6.0	Setosa
7.1	Virginica
7.9	Setosa
7.2	Versicolor
5.0	Virginica
5.7	Virginica
4.5	Setosa
5.6	Virginica
3.3	Virginica
2.8	Virginica
2.4	Versicolor
6.4	Versicolor
5.1	Versicolor
3.1	Setosa
4.5	Versicolor
5.7	Setosa
5.5	Virginica
2.8	Versicolor
5.4	Setosa
3.9	Versicolor
6.0	Versicolor
4.5	Setosa
4.0	Versicolor
2.8	Virginica
7.4	Versicolor
8.0	Setosa
6.4	Setosa
6.8	Virginica
6.7	Virginica
2.7	Versicolor
3.7	Virginica
3.7	Virginica
4.3	Versicolor
7.9	Setosa
4.5	Setosa
4.1	Setosa
3.9	Setosa
2.7	Versicolor
4.2	Virginica
2.8	Versicolor
3.6	Setosa
5.5	Versicolor
7.5	Versicolor
7.3	Versicolor
4.5	Virginica
5.3	Virginica
7.0	Virginica
4.1	Setosa
3.6	Setosa
3.4	Virginica
