sepal.length	sepal.width	variety
8.1	5.3	Versicolor
10.1	7.2	Versicolor
6.4	6.4	Setosa
9.5	7.5	Setosa
8.5	5.3	Versicolor
7.7	5.1	Versicolor
10.2	6.3	Virginica
7.7	3.2	Setosa
5.4	2.9	Setosa
8.1	7.0	Versicolor
6.3	6.7	Virginica
6.9	5.9	Setosa
4.9	3.5	Setosa
8.8	6.7	Virginica
9.1	3.3	Versicolor
10.6	6.0	Versicolor
8.6	8.2	Setosa
8.0	4.4	Versicolor
12.4	5.8	Virginica
6.0	5.5	Setosa
8.2	5.1	Virginica
5.8	3.0	Setosa
5.8	5.2	Setosa
6.9	4.6	Versicolor
10.2	4.4	Versicolor
8.7	3.4	Virginica
9.3	5.0	Setosa
6.9	4.2	Versicolor
10.5	6.3	Versicolor
7.2	4.1	Virginica
9.4	7.1	Setosa
10.8	6.7	Virginica
6.2	8.1	Setosa
9.6	6.8	Setosa
5.5	6.3	Setosa
9.1	4.5	Setosa
6.8	5.4	Setosa
5.9	4.0	Setosa
10.8	7.0	Virginica
7.7	5.5	Virginica
8.6	5.0	Setosa
8.7	8.0	Setosa
7.9	7.6	Setosa
5.6	4.8	Setosa
8.3	6.9	Setosa
10.7	3.1	Virginica
6.9	2.8	Virginica
9.3	6.8	Virginica
9.8	4.9	Virginica
6.5	6.5	Virginica
10.1	5.5	Versicolor
9.3	3.4	Virginica
6.2	5.9	Setosa
7.3	3.3	Versicolor
6.0	5.1	Setosa
5.8	4.8	Virginica
9.7	6.8	Virginica
10.9	5.7	Versicolor
8.6	4.4	Setosa
6.5	6.4	Versicolor
9.9	5.9	Setosa
6.2	6.8	Setosa
10.3	7.0	Versicolor
7.0	3.7	Virginica
10.8	4.5	Virginica
8.9	6.0	Versicolor
7.9	6.6	Virginica
6.9	7.7	Virginica
9.1	6.0	Versicolor
6.4	6.7	Setosa
6.9	7.0	Virginica
10.5	3.5	Virginica
5.7	7.7	Setosa
9.9	5.8	Virginica
6.4	3.2	Virginica
9.0	4.2	Versicolor
5.6	7.1	Setosa
7.8	8.0	Setosa
10.3	6.2	Versicolor
5.0	3.2	Setosa
8.9	2.5	Virginica
8.5	3.7	Versicolor
7.2	5.0	Versicolor
6.5	8.0	Setosa
10.7	3.2	Virginica
5.2	3.4	Setosa
7.2	6.6	Versicolor
8.6	4.0	Virginica
7.0	4.2	Versicolor
7.2	4.5	Virginica
5.4	7.9	Setosa
5.9	5.0	Versicolor
5.6	6.4	Setosa
7.2	5.3	Versicolor
5.4	8.2	Setosa
8.0	2.8	Versicolor
9.4	4.4	Versicolor
9.7	5.3	Virginica
5.5	7.9	Setosa
10.9	7.4	Versicolor
7.2	4.4	Versicolor
11.7	4.8	Virginica
6.5	6.0	Virginica
5.1	2.5	Versicolor
10.8	7.3	Virginica
