sepal.length	variety
10.7	Versicolor
7.5	Versicolor
7.6	Versicolor
6.1	Virginica
8.6	Versicolor
8.5	Setosa
7.0	Versicolor
9.3	Virginica
8.1	Versicolor
9.6	Versicolor
8.1	Versicolor
9.6	Setosa
10.1	Virginica
10.5	Versicolor
11.1	Versicolor
6.3	Virginica
6.9	Setosa
5.7	Versicolor
6.5	Versicolor
8.2	Virginica
7.8	Virginica
6.2	Versicolor
9.8	Virginica
9.1	Versicolor
6.8	Virginica
9.4	Setosa
10.8	Versicolor
9.0	Versicolor
9.1	Setosa
11.2	Versicolor
7.7	Virginica
10.2	Versicolor
8.7	Versicolor
5.5	Setosa
10.9	Virginica
8.9	Versicolor
7.1	Setosa
6.5	Setosa
6.9	Virginica
6.0	Setosa
5.6	Setosa
5.6	Setosa
6.0	Setosa
6.0	Versicolor
7.9	Versicolor
9.7	Setosa
8.2	Setosa
10.1	Versicolor
7.2	Versicolor
9.4	Virginica
5.3	Setosa
8.2	Versicolor
8.7	Virginica
10.2	Virginica
8.8	Setosa
8.9	Setosa
10.7	Virginica
8.3	Setosa
9.4	Setosa
10.4	Virginica
10.6	Versicolor
9.7	Virginica
6.4	Versicolor
8.4	Setosa
7.5	Setosa
10.0	Virginica
8.2	Virginica
8.4	Virginica
6.9	Setosa
7.8	Versicolor
10.3	Versicolor
7.1	Setosa
7.8	Virginica
7.3	Setosa
5.1	Setosa
7.3	Virginica
6.7	Setosa
7.8	Versicolor
5.3	Setosa
8.0	Virginica
9.3	Versicolor
8.8	Setosa
8.9	Virginica
9.5	Virginica
7.6	Setosa
5.5	Setosa
8.9	Virginica
10.2	Versicolor
8.2	Virginica
8.2	Virginica
4.6	Setosa
7.2	Virginica
8.6	Setosa
7.4	Versicolor
10.9	Virginica
7.4	Versicolor
5.9	Setosa
8.4	Versicolor
7.5	Versicolor
7.8	Virginica
7.4	Setosa
9.2	Virginica
9.1	Setosa
8.5	Setosa
11.0	Versicolor
