sepal.width	petal.length	variety
8.3	9.2	Virginica
6.6	7.4	Versicolor
6.2	7.3	Virginica
7.5	8.1	Versicolor
6.8	2.2	Setosa
7.5	3.7	Setosa
6.8	6.9	Versicolor
7.1	6.2	Versicolor
7.2	9.6	Versicolor
6.0	3.5	Versicolor
6.0	6.6	Virginica
3.6	8.1	Virginica
5.0	6.0	Versicolor
4.9	5.2	Setosa
7.3	5.7	Setosa
5.0	6.0	Versicolor
8.3	6.0	Setosa
3.2	8.2	Versicolor
4.1	4.0	Setosa
6.5	7.8	Virginica
7.0	5.0	Virginica
6.1	2.5	Setosa
3.2	4.9	Setosa
6.6	4.5	Setosa
6.4	8.8	Virginica
3.7	5.0	Versicolor
6.1	9.6	Virginica
6.6	6.6	Virginica
5.7	6.4	Virginica
5.7	10.5	Virginica
6.0	3.6	Setosa
4.5	6.0	Versicolor
2.7	7.6	Virginica
6.6	6.0	Setosa
6.4	3.1	Setosa
7.4	7.2	Versicolor
7.0	6.1	Setosa
4.4	5.0	Setosa
5.0	6.4	Virginica
3.0	6.5	Virginica
4.3	9.2	Versicolor
5.1	6.9	Versicolor
6.8	9.5	Virginica
7.7	2.1	Setosa
2.7	9.5	Virginica
5.2	8.2	Versicolor
6.4	3.7	Setosa
3.1	4.0	Versicolor
4.5	3.4	Setosa
6.4	5.5	Versicolor
3.8	2.4	Setosa
3.0	8.2	Versicolor
3.3	10.1	Virginica
7.5	6.5	Virginica
4.6	5.4	Setosa
7.0	1.8	Setosa
6.5	8.3	Virginica
4.6	6.5	Virginica
4.0	4.8	Setosa
5.6	5.1	Setosa
6.2	8.1	Virginica
6.9	4.8	Versicolor
7.6	5.0	Setosa
4.7	8.8	Versicolor
3.0	6.8	Virginica
2.7	7.1	Versicolor
5.0	5.6	Versicolor
7.9	5.5	Versicolor
6.8	3.1	Setosa
7.4	2.8	Setosa
5.5	8.3	Virginica
3.0	4.3	Setosa
5.4	4.6	Versicolor
7.0	9.9	Virginica
7.3	7.2	Versicolor
6.8	9.1	Virginica
6.1	6.6	Virginica
6.4	6.1	Setosa
5.8	9.0	Versicolor
6.6	7.9	Virginica
4.4	2.0	Setosa
5.5	8.7	Virginica
6.8	9.3	Virginica
4.5	8.5	Virginica
6.1	6.4	Versicolor
5.5	5.9	Setosa
5.7	4.7	Setosa
6.7	4.5	Versicolor
5.4	2.5	Setosa
4.0	3.4	Setosa
2.8	5.9	Virginica
7.0	5.6	Setosa
5.8	8.7	Virginica
6.6	9.9	Virginica
3.5	8.7	Versicolor
7.0	5.5	Versicolor
6.7	9.4	Virginica
6.2	1.4	Setosa
4.3	6.0	Versicolor
7.4	5.8	Versicolor
4.7	1.5	Setosa
4.0	8.4	Versicolor
5.9	5.1	Versicolor
7.4	4.9	Setosa
3.7	7.0	Versicolor
