sepal.width	petal.length	petal.width	variety
5.7	3.5	3.7	Setosa
3.7	4.0	3.9	Setosa
7.3	8.8	5.8	Virginica
3.5	7.4	2.4	Versicolor
6.5	5.3	0.3	Setosa
6.2	6.7	2.9	Versicolor
8.1	5.0	0.1	Setosa
6.2	8.1	5.4	Virginica
3.0	1.4	2.2	Setosa
7.0	1.6	4.7	Setosa
4.1	9.2	2.5	Versicolor
4.8	5.3	5.0	Versicolor
6.1	9.4	4.6	Virginica
5.5	6.9	2.6	Virginica
3.3	3.4	2.7	Setosa
5.5	5.6	4.8	Versicolor
6.8	8.7	4.2	Versicolor
6.7	5.6	4.0	Versicolor
2.8	7.5	5.8	Versicolor
5.4	7.3	3.3	Virginica
3.9	4.8	4.8	Versicolor
4.2	6.9	5.3	Virginica
7.4	5.0	3.9	Setosa
7.3	9.1	5.2	Virginica
2.6	11.4	2.3	Virginica
5.5	3.3	2.2	Setosa
3.6	7.5	1.2	Versicolor
4.5	5.2	2.2	Versicolor
7.0	4.9	1.8	Virginica
4.9	8.1	2.8	Versicolor
4.7	5.5	4.5	Versicolor
5.3	7.6	4.0	Versicolor
4.2	5.4	3.8	Virginica
7.3	10.6	1.9	Virginica
5.6	8.1	5.3	Virginica
7.0	6.4	5.1	Versicolor
8.1	5.4	1.2	Setosa
8.1	7.1	7.0	Virginica
7.3	5.7	3.0	Virginica
6.4	4.5	3.5	Versicolor
6.0	8.1	4.3	Virginica
5.4	8.5	3.1	Versicolor
5.1	5.6	3.4	Virginica
4.7	8.4	3.7	Versicolor
4.4	5.9	4.2	Setosa
4.2	5.0	5.5	Versicolor
4.8	4.3	4.8	Setosa
4.5	7.3	2.8	Virginica
4.5	2.7	2.7	Setosa
6.0	6.0	4.3	Versicolor
5.8	9.2	3.7	Virginica
6.4	7.8	1.3	Versicolor
2.8	5.5	1.8	Versicolor
7.2	7.0	5.8	Virginica
7.9	2.0	0.2	Setosa
6.2	6.1	1.7	Setosa
6.5	6.7	3.8	Virginica
4.6	1.6	4.7	Setosa
2.9	6.1	6.3	Virginica
2.5	5.5	1.9	Virginica
7.5	9.0	5.3	Virginica
3.6	10.0	4.3	Virginica
4.0	8.0	4.0	Versicolor
3.4	3.9	2.2	Setosa
5.5	3.3	0.7	Setosa
5.0	7.3	4.1	Virginica
4.8	6.4	2.4	Setosa
4.1	3.5	3.2	Setosa
2.6	7.9	4.2	Versicolor
6.0	2.9	2.6	Setosa
3.4	1.9	1.3	Setosa
3.9	5.2	3.5	Versicolor
4.0	4.6	2.4	Versicolor
5.1	7.4	5.5	Versicolor
6.6	10.1	4.9	Virginica
6.0	9.5	2.0	Virginica
4.3	4.1	1.7	Setosa
4.9	5.6	5.4	Virginica
8.3	5.5	2.8	Setosa
6.8	8.3	4.4	Versicolor
5.4	2.6	2.4	Setosa
4.0	9.2	2.0	Virginica
4.2	6.6	4.6	Versicolor
5.5	4.5	5.1	Versicolor
6.0	6.7	2.0	Versicolor
3.0	6.5	5.0	Versicolor
7.0	5.0	2.7	Setosa
3.9	6.0	0.7	Setosa
3.7	9.5	4.5	Virginica
6.7	4.9	3.2	Setosa
5.3	7.1	2.9	Virginica
5.5	7.0	2.1	Virginica
2.3	8.4	5.8	Versicolor
6.7	8.3	4.9	Virginica
4.4	2.2	2.7	Setosa
4.0	7.6	1.8	Virginica
3.3	8.5	3.5	Virginica
7.0	7.0	1.7	Versicolor
7.7	2.3	2.2	Setosa
2.5	8.4	2.0	Versicolor
4.7	2.4	4.7	Setosa
3.9	7.7	1.4	Versicolor
4.9	2.9	1.2	Setosa
3.6	5.4	4.6	Setosa
5.0	7.5	5.5	Versicolor
