sepal.width	petal.length	variety
5.5	3.6	Setosa
3.7	8.1	Virginica
4.5	3.9	Setosa
6.7	7.5	Virginica
5.9	5.2	Setosa
5.0	4.4	Versicolor
5.2	3.0	Setosa
3.4	2.0	Setosa
2.8	7.1	Virginica
6.6	9.9	Virginica
3.4	1.4	Setosa
3.7	5.9	Versicolor
3.8	8.2	Virginica
4.8	7.7	Versicolor
3.9	3.5	Setosa
7.9	2.5	Setosa
3.0	7.1	Versicolor
3.5	9.4	Virginica
5.3	7.2	Virginica
6.0	8.0	Versicolor
4.9	5.1	Setosa
2.4	5.7	Versicolor
7.5	4.8	Setosa
4.0	5.3	Setosa
5.3	3.8	Setosa
7.0	6.9	Versicolor
3.0	6.3	Virginica
6.6	9.4	Virginica
3.8	8.7	Virginica
5.9	9.2	Versicolor
6.1	9.5	Virginica
7.6	5.9	Setosa
6.2	2.0	Setosa
5.8	4.8	Virginica
6.7	9.3	Virginica
4.1	6.9	Versicolor
3.8	4.7	Setosa
6.8	8.2	Virginica
3.6	10.6	Virginica
3.8	7.2	Versicolor
4.7	5.1	Versicolor
5.6	8.4	Versicolor
6.5	4.1	Setosa
6.0	3.8	Setosa
4.8	2.9	Setosa
7.1	9.6	Virginica
4.0	6.4	Virginica
3.1	6.5	Versicolor
3.8	8.6	Virginica
7.5	6.5	Virginica
5.2	5.1	Virginica
6.0	3.9	Setosa
6.2	7.7	Versicolor
6.4	4.6	Versicolor
5.5	8.6	Virginica
6.5	8.3	Virginica
4.2	8.1	Virginica
4.3	6.3	Versicolor
5.0	9.1	Virginica
6.1	7.1	Virginica
6.2	5.0	Versicolor
3.5	7.1	Versicolor
3.3	10.1	Virginica
3.5	2.4	Setosa
7.5	6.7	Versicolor
2.6	4.5	Versicolor
3.0	7.3	Virginica
6.7	6.5	Versicolor
3.9	8.0	Versicolor
5.4	6.6	Versicolor
5.8	9.3	Versicolor
4.4	9.8	Virginica
3.4	4.8	Versicolor
2.3	5.5	Versicolor
7.4	6.6	Virginica
5.5	8.8	Virginica
5.7	5.9	Virginica
4.0	8.7	Virginica
6.4	1.9	Setosa
5.3	6.1	Versicolor
4.6	3.4	Setosa
7.5	3.5	Setosa
6.3	4.5	Setosa
6.4	7.3	Versicolor
5.8	7.4	Versicolor
4.3	8.0	Versicolor
6.2	7.3	Virginica
2.5	7.5	Virginica
4.9	6.5	Versicolor
3.7	5.0	Setosa
5.2	6.7	Versicolor
5.7	1.4	Setosa
4.0	2.6	Setosa
5.9	6.2	Setosa
5.2	6.4	Versicolor
4.0	6.1	Virginica
5.0	5.5	Versicolor
6.2	6.3	Versicolor
6.5	6.0	Versicolor
4.6	5.0	Setosa
6.7	8.1	Versicolor
4.7	8.0	Versicolor
7.2	1.3	Setosa
7.0	6.0	Versicolor
3.7	5.8	Setosa
