sepal.length	variety
7.3	Versicolor
6.1	Setosa
8.8	Virginica
10.5	Virginica
8.0	Versicolor
8.1	Versicolor
5.3	Setosa
7.9	Setosa
9.0	Versicolor
6.8	Setosa
5.7	Versicolor
10.2	Versicolor
9.7	Versicolor
9.6	Versicolor
5.7	Setosa
10.7	Virginica
5.0	Setosa
11.5	Versicolor
7.5	Versicolor
6.2	Setosa
7.5	Versicolor
10.5	Virginica
6.8	Virginica
8.2	Virginica
6.6	Setosa
8.0	Versicolor
6.8	Setosa
7.4	Virginica
11.0	Virginica
7.5	Versicolor
6.0	Versicolor
6.6	Setosa
6.1	Versicolor
11.2	Virginica
6.1	Versicolor
7.5	Setosa
5.2	Setosa
10.2	Virginica
9.4	Virginica
7.1	Virginica
10.3	Versicolor
4.5	Setosa
10.3	Virginica
5.8	Setosa
6.0	Setosa
10.5	Virginica
8.3	Setosa
7.3	Virginica
6.1	Setosa
7.8	Setosa
8.1	Setosa
8.4	Virginica
7.6	Versicolor
7.7	Virginica
9.4	Virginica
6.4	Versicolor
5.1	Setosa
10.9	Virginica
6.0	Setosa
9.9	Versicolor
6.3	Virginica
8.8	Virginica
6.4	Setosa
8.0	Setosa
9.3	Versicolor
11.2	Virginica
7.3	Setosa
8.9	Versicolor
10.6	Versicolor
7.3	Virginica
6.6	Virginica
6.4	Setosa
6.9	Versicolor
6.6	Versicolor
9.4	Virginica
9.2	Virginica
8.3	Virginica
7.7	Versicolor
8.2	Virginica
7.6	Versicolor
6.8	Versicolor
5.6	Setosa
5.9	Versicolor
8.7	Setosa
7.0	Setosa
10.7	Versicolor
8.2	Setosa
10.0	Virginica
8.1	Versicolor
5.5	Versicolor
5.1	Setosa
9.2	Setosa
6.5	Setosa
7.7	Versicolor
10.1	Versicolor
10.2	Versicolor
7.0	Virginica
7.9	Setosa
9.7	Virginica
9.4	Setosa
8.8	Versicolor
5.5	Setosa
8.9	Virginica
10.8	Versicolor
5.4	Setosa
