petal.length	petal.width	variety
2.1	2.2	Setosa
6.5	4.5	Versicolor
4.4	1.7	Setosa
8.9	3.5	Virginica
2.3	0.2	Setosa
9.0	5.0	Versicolor
8.0	5.0	Versicolor
7.3	3.5	Versicolor
8.9	4.7	Versicolor
10.7	6.0	Virginica
5.4	5.9	Versicolor
5.1	3.5	Virginica
7.5	5.5	Virginica
1.7	1.3	Setosa
7.3	5.8	Versicolor
3.0	2.1	Setosa
5.7	4.6	Versicolor
6.3	3.3	Virginica
1.8	0.8	Setosa
5.4	4.0	Versicolor
3.6	1.9	Setosa
6.4	5.3	Versicolor
8.4	4.0	Versicolor
8.6	6.1	Versicolor
2.1	1.2	Setosa
9.3	4.7	Virginica
5.0	5.2	Versicolor
5.0	2.7	Setosa
10.1	3.8	Virginica
5.7	3.5	Virginica
7.9	6.6	Virginica
6.8	3.8	Versicolor
9.2	3.7	Virginica
6.8	6.3	Virginica
4.4	4.2	Setosa
7.0	5.4	Virginica
4.4	3.9	Setosa
4.8	4.8	Setosa
9.6	6.3	Virginica
9.4	2.8	Virginica
1.2	4.2	Setosa
3.0	1.7	Setosa
7.2	1.3	Versicolor
5.6	5.5	Versicolor
1.7	2.9	Setosa
9.2	4.9	Versicolor
9.9	6.5	Virginica
8.0	2.2	Virginica
3.8	3.7	Setosa
2.7	4.7	Setosa
5.7	3.9	Versicolor
9.1	2.9	Virginica
8.5	1.8	Versicolor
7.0	5.8	Versicolor
7.8	3.1	Versicolor
8.5	5.5	Versicolor
2.0	3.7	Setosa
4.0	2.3	Versicolor
4.8	0.2	Setosa
1.4	1.1	Setosa
6.0	3.3	Virginica
2.0	2.7	Setosa
5.6	3.8	Versicolor
9.6	2.6	Virginica
6.1	3.9	Virginica
2.4	0.1	Setosa
6.6	4.7	Virginica
7.6	3.3	Virginica
7.1	2.9	Virginica
4.5	3.7	Setosa
7.3	1.8	Virginica
5.4	4.7	Versicolor
1.5	3.2	Setosa
5.5	2.8	Versicolor
4.2	1.5	Versicolor
7.1	4.4	Virginica
6.0	2.5	Versicolor
2.5	4.9	Setosa
2.3	0.7	Setosa
8.0	2.0	Versicolor
11.4	5.8	Virginica
6.1	3.6	Virginica
5.3	5.4	Virginica
5.1	1.8	Versicolor
3.0	1.1	Versicolor
3.6	2.7	Setosa
8.2	3.8	Virginica
10.1	5.9	Virginica
2.4	4.3	Setosa
3.8	1.9	Setosa
4.4	1.2	Setosa
4.4	2.8	Setosa
2.1	4.7	Setosa
9.3	4.8	Virginica
6.0	4.9	Setosa
8.2	5.8	Versicolor
4.6	2.1	Setosa
4.4	4.7	Setosa
2.0	3.4	Setosa
1.7	1.2	Setosa
5.9	5.3	Virginica
7.9	5.4	Versicolor
8.2	5.0	Virginica
8.4	3.8	Virginica
8.2	1.5	Versicolor
