petal.width	variety
4.9	Versicolor
4.8	Virginica
3.7	Setosa
2.5	Virginica
2.5	Versicolor
4.2	Setosa
1.7	Setosa
4.1	Setosa
4.3	Virginica
4.0	Virginica
5.7	Virginica
3.7	Versicolor
5.9	Virginica
6.3	Virginica
2.4	Versicolor
6.3	Virginica
3.3	Setosa
5.3	Virginica
2.4	Setosa
2.3	Versicolor
3.8	Versicolor
3.8	Versicolor
1.7	Versicolor
1.5	Versicolor
4.9	Virginica
1.8	Versicolor
3.6	Setosa
4.0	Versicolor
2.5	Virginica
3.6	Versicolor
2.1	Versicolor
0.2	Setosa
0.4	Setosa
2.3	Setosa
4.5	Versicolor
1.5	Versicolor
3.0	Virginica
6.4	Virginica
2.9	Setosa
4.3	Virginica
0.2	Setosa
3.5	Virginica
4.3	Virginica
4.2	Setosa
2.2	Setosa
4.6	Virginica
2.2	Setosa
4.2	Setosa
1.7	Setosa
0.8	Setosa
6.3	Virginica
5.7	Versicolor
3.3	Setosa
5.6	Versicolor
5.5	Versicolor
5.1	Virginica
0.2	Setosa
2.3	Versicolor
5.0	Versicolor
3.7	Versicolor
2.6	Versicolor
4.0	Virginica
3.3	Virginica
1.5	Versicolor
4.0	Setosa
4.8	Versicolor
6.1	Virginica
3.8	Versicolor
5.6	Virginica
1.0	Versicolor
3.2	Setosa
2.9	Setosa
4.8	Setosa
4.6	Virginica
3.7	Setosa
0.7	Setosa
4.2	Setosa
2.0	Versicolor
5.3	Virginica
4.9	Virginica
4.4	Setosa
5.9	Virginica
4.1	Setosa
4.3	Virginica
3.0	Virginica
3.5	Virginica
5.8	Virginica
3.7	Virginica
4.7	Setosa
1.2	Setosa
6.0	Versicolor
2.2	Setosa
4.3	Virginica
0.7	Setosa
5.6	Versicolor
4.9	Virginica
3.8	Virginica
4.3	Versicolor
3.7	Setosa
3.6	Setosa
2.8	Versicolor
1.5	Versicolor
3.3	Virginica
0.1	Setosa
3.9	Setosa
