petal.length	variety
2.3	Setosa
6.4	Versicolor
3.8	Setosa
4.7	Versicolor
5.3	Virginica
4.6	Setosa
7.3	Virginica
8.2	Versicolor
7.6	Virginica
4.8	Versicolor
9.2	Virginica
8.8	Versicolor
6.3	Virginica
7.6	Versicolor
5.0	Setosa
3.6	Setosa
2.4	Setosa
7.5	Versicolor
5.0	Versicolor
5.0	Setosa
5.7	Virginica
4.0	Setosa
3.6	Setosa
5.6	Setosa
7.7	Versicolor
4.4	Setosa
1.5	Setosa
9.2	Versicolor
8.1	Versicolor
7.1	Versicolor
4.2	Setosa
6.1	Versicolor
5.3	Setosa
8.6	Virginica
7.7	Versicolor
5.3	Versicolor
4.4	Setosa
3.7	Setosa
5.1	Virginica
7.4	Versicolor
6.5	Virginica
3.5	Versicolor
2.0	Setosa
11.1	Virginica
1.8	Setosa
3.2	Setosa
9.8	Virginica
9.0	Versicolor
9.9	Virginica
8.0	Virginica
5.6	Virginica
7.8	Versicolor
6.9	Virginica
6.8	Virginica
7.2	Versicolor
4.5	Setosa
7.9	Virginica
4.9	Setosa
4.2	Setosa
6.6	Virginica
2.9	Setosa
2.4	Setosa
7.7	Versicolor
8.0	Virginica
5.9	Versicolor
5.6	Virginica
4.0	Setosa
8.9	Versicolor
5.0	Versicolor
6.0	Virginica
5.9	Setosa
6.2	Virginica
6.5	Virginica
8.1	Virginica
5.3	Setosa
5.0	Setosa
4.8	Virginica
7.4	Versicolor
6.1	Versicolor
4.1	Versicolor
5.0	Setosa
1.8	Setosa
8.1	Virginica
4.9	Versicolor
7.0	Virginica
2.2	Setosa
5.7	Virginica
3.1	Setosa
6.9	Virginica
8.1	Virginica
4.9	Setosa
10.2	Virginica
6.1	Virginica
4.0	Setosa
6.5	Versicolor
1.4	Setosa
4.1	Setosa
7.5	Versicolor
5.0	Virginica
9.0	Virginica
10.6	Virginica
3.0	Setosa
5.6	Setosa
3.7	Setosa
8.2	Versicolor
