petal.length	petal.width	variety
2.0	1.2	Setosa
2.8	2.8	Setosa
7.0	4.3	Versicolor
4.0	0.2	Setosa
5.6	0.1	Setosa
5.9	5.5	Virginica
6.0	2.9	Setosa
1.5	2.2	Setosa
8.4	4.2	Versicolor
9.1	2.6	Virginica
5.8	2.2	Virginica
5.0	3.4	Setosa
5.8	3.9	Setosa
2.9	1.7	Setosa
5.8	4.0	Versicolor
3.2	5.0	Setosa
9.4	6.6	Virginica
2.6	2.2	Setosa
7.6	6.4	Virginica
4.8	4.7	Setosa
2.4	1.2	Setosa
9.7	3.2	Virginica
6.1	4.3	Versicolor
4.9	3.5	Versicolor
8.4	2.5	Virginica
6.6	3.8	Virginica
5.1	1.1	Setosa
6.6	4.1	Versicolor
7.2	1.5	Versicolor
6.0	2.0	Virginica
8.7	4.0	Virginica
7.5	4.5	Versicolor
6.6	5.4	Virginica
9.5	2.4	Virginica
8.6	3.4	Versicolor
8.2	3.3	Versicolor
8.8	5.4	Virginica
4.4	4.9	Setosa
4.8	1.3	Versicolor
6.7	3.3	Virginica
1.4	0.2	Setosa
4.2	4.7	Versicolor
6.8	3.6	Versicolor
7.2	4.7	Versicolor
2.8	4.8	Setosa
3.4	4.7	Setosa
7.1	3.6	Virginica
6.0	4.2	Versicolor
9.3	4.8	Virginica
6.0	3.3	Setosa
4.1	2.3	Versicolor
8.8	1.6	Virginica
5.1	4.3	Virginica
4.5	5.2	Virginica
2.8	0.7	Setosa
6.2	1.9	Setosa
5.6	4.0	Versicolor
6.2	2.8	Virginica
7.9	3.6	Versicolor
2.4	0.7	Setosa
1.6	0.7	Setosa
9.6	3.5	Virginica
3.0	1.6	Versicolor
8.7	6.5	Virginica
4.6	0.2	Setosa
6.9	5.9	Versicolor
2.9	3.7	Setosa
1.8	0.7	Setosa
5.5	2.8	Versicolor
2.6	2.4	Setosa
9.5	4.3	Virginica
2.5	2.4	Setosa
10.1	6.0	Virginica
5.4	2.8	Versicolor
6.4	3.7	Versicolor
6.2	2.8	Versicolor
5.8	4.0	Versicolor
6.0	1.7	Setosa
1.5	4.2	Setosa
2.9	3.2	Setosa
3.4	4.1	Setosa
7.1	1.3	Versicolor
4.7	2.6	Versicolor
5.4	3.4	Versicolor
8.4	2.9	Versicolor
4.8	5.8	Versicolor
8.2	2.9	Versicolor
8.0	5.0	Virginica
9.0	5.2	Versicolor
5.4	2.8	Virginica
5.8	2.8	Versicolor
4.5	4.1	Versicolor
6.7	4.9	Versicolor
7.5	2.0	Versicolor
7.0	2.0	Versicolor
5.6	5.5	Virginica
1.6	0.2	Setosa
5.5	2.5	Versicolor
2.4	1.7	Setosa
8.5	2.6	Virginica
3.4	4.2	Setosa
3.2	4.7	Setosa
7.3	2.4	Versicolor
6.1	3.4	Virginica
8.5	2.0	Virginica
