sepal.length	variety
7.2	Virginica
9.0	Virginica
4.8	Setosa
7.8	Virginica
10.1	Versicolor
5.4	Versicolor
7.8	Versicolor
9.7	Versicolor
8.1	Versicolor
11.7	Virginica
12.4	Virginica
9.4	Versicolor
8.5	Setosa
7.5	Versicolor
7.2	Virginica
10.4	Versicolor
9.4	Versicolor
10.5	Versicolor
6.8	Versicolor
6.1	Setosa
7.5	Versicolor
9.0	Virginica
8.3	Virginica
6.7	Setosa
8.8	Virginica
9.7	Virginica
9.9	Virginica
9.6	Setosa
6.8	Setosa
10.1	Versicolor
10.0	Versicolor
6.5	Versicolor
4.7	Setosa
10.4	Virginica
6.0	Virginica
7.6	Virginica
6.6	Setosa
8.4	Setosa
9.6	Versicolor
7.7	Virginica
6.3	Setosa
6.2	Versicolor
9.6	Versicolor
6.4	Setosa
8.7	Versicolor
8.2	Setosa
6.8	Versicolor
7.1	Versicolor
9.8	Virginica
9.7	Versicolor
7.3	Virginica
6.1	Versicolor
9.5	Setosa
9.5	Versicolor
8.6	Virginica
8.4	Versicolor
4.4	Setosa
7.5	Setosa
6.3	Versicolor
5.6	Setosa
6.1	Versicolor
8.9	Virginica
10.1	Versicolor
6.8	Versicolor
6.9	Versicolor
9.0	Setosa
9.7	Virginica
5.8	Setosa
10.9	Virginica
10.4	Virginica
6.4	Virginica
10.2	Virginica
7.3	Versicolor
8.1	Virginica
7.0	Versicolor
9.2	Versicolor
5.9	Virginica
5.8	Setosa
5.8	Setosa
8.8	Virginica
8.9	Virginica
7.9	Setosa
7.0	Setosa
9.7	Versicolor
8.0	Versicolor
5.8	Virginica
10.5	Virginica
7.5	Setosa
5.4	Setosa
9.6	Setosa
8.7	Virginica
8.5	Versicolor
9.1	Setosa
11.7	Virginica
6.3	Virginica
9.7	Virginica
8.9	Setosa
4.9	Setosa
9.6	Setosa
8.1	Setosa
6.7	Versicolor
11.7	Virginica
7.1	Setosa
7.8	Virginica
8.6	Versicolor
