sepal.length	sepal.width	petal.length	variety
7.4	4.9	3.5	Setosa
8.0	5.2	1.7	Setosa
7.6	5.5	8.5	Versicolor
7.7	7.9	4.5	Setosa
8.0	7.3	3.9	Setosa
11.8	2.9	9.3	Virginica
9.2	3.8	6.2	Virginica
9.8	6.7	4.9	Versicolor
10.3	2.7	5.1	Versicolor
8.7	3.1	5.5	Versicolor
7.0	4.0	3.6	Setosa
6.1	3.8	5.9	Virginica
10.5	5.7	5.1	Versicolor
9.6	6.0	9.4	Virginica
6.0	2.5	7.5	Versicolor
8.2	5.5	6.6	Virginica
9.7	7.3	6.2	Setosa
11.2	6.5	9.0	Versicolor
5.9	5.0	9.1	Virginica
11.0	5.5	8.7	Virginica
9.7	6.2	7.0	Versicolor
6.7	7.4	9.9	Virginica
8.3	3.8	8.0	Virginica
9.6	2.9	7.2	Versicolor
11.2	7.1	7.1	Virginica
5.8	5.0	4.9	Setosa
11.4	7.1	9.4	Virginica
7.5	4.0	7.0	Virginica
7.9	7.2	5.0	Setosa
7.0	4.0	7.8	Virginica
7.7	7.7	5.3	Setosa
10.5	4.9	5.0	Versicolor
7.0	6.9	4.0	Setosa
9.9	5.2	6.3	Virginica
10.3	6.9	6.1	Virginica
7.9	4.4	4.3	Versicolor
7.1	4.7	3.4	Setosa
6.2	3.8	6.8	Virginica
6.0	3.3	1.3	Setosa
7.0	2.0	4.5	Versicolor
10.6	4.3	7.2	Versicolor
9.0	4.5	7.3	Virginica
6.3	3.0	4.6	Setosa
6.6	6.6	4.5	Setosa
9.8	5.2	8.4	Virginica
10.9	4.7	8.8	Virginica
5.0	4.4	1.6	Setosa
6.8	7.1	7.0	Versicolor
9.3	7.3	5.1	Virginica
10.7	3.5	7.8	Virginica
8.6	5.9	4.5	Setosa
8.9	7.2	5.8	Setosa
9.0	6.4	5.8	Versicolor
10.3	6.3	5.3	Versicolor
9.0	7.2	5.6	Virginica
10.0	3.2	8.5	Virginica
7.3	4.5	10.0	Virginica
5.7	4.3	4.5	Versicolor
10.3	4.8	7.4	Versicolor
7.6	3.0	6.9	Virginica
7.8	3.4	9.1	Virginica
7.8	7.3	5.1	Virginica
5.5	3.5	3.3	Setosa
8.2	4.2	9.0	Virginica
10.9	4.6	6.4	Versicolor
9.1	4.0	3.4	Setosa
6.2	4.4	6.7	Versicolor
4.8	3.6	4.1	Setosa
11.7	3.1	8.4	Virginica
8.6	3.3	4.7	Setosa
10.3	7.0	4.9	Versicolor
11.2	7.8	8.2	Virginica
5.7	3.5	7.7	Versicolor
9.9	4.0	8.2	Versicolor
4.9	3.5	4.3	Setosa
8.6	3.5	6.4	Versicolor
7.9	7.3	7.1	Virginica
5.4	6.9	3.4	Setosa
7.2	4.9	5.4	Setosa
8.1	7.4	5.4	Setosa
9.4	7.0	7.5	Virginica
9.8	6.7	7.1	Virginica
8.9	3.6	4.0	Setosa
9.6	5.2	4.7	Versicolor
10.9	3.1	9.5	Virginica
6.6	5.0	4.4	Setosa
9.4	3.9	7.3	Versicolor
6.1	3.1	4.0	Setosa
7.6	3.8	5.4	Setosa
8.7	7.6	9.2	Versicolor
7.2	6.0	8.3	Virginica
10.9	5.8	10.6	Virginica
8.4	4.4	1.8	Setosa
8.2	5.1	8.9	Versicolor
12.4	5.8	9.9	Virginica
4.8	4.9	5.6	Setosa
8.0	4.9	6.0	Versicolor
7.7	6.1	7.1	Virginica
6.9	6.7	8.7	Virginica
6.1	7.8	5.5	Setosa
8.5	5.1	5.9	Setosa
6.3	7.2	6.6	Virginica
8.0	4.2	5.5	Versicolor
8.6	6.4	9.1	Versicolor
9.5	6.2	4.7	Versicolor
