sepal.length	sepal.width	variety
5.6	6.3	Setosa
9.9	5.9	Setosa
6.7	6.1	Versicolor
5.6	4.7	Versicolor
8.4	7.0	Setosa
8.0	3.5	Virginica
9.2	6.0	Setosa
4.7	5.2	Setosa
8.3	6.2	Setosa
8.3	4.3	Virginica
6.0	3.9	Setosa
10.5	6.4	Versicolor
8.4	4.6	Setosa
6.9	3.7	Virginica
10.6	7.3	Versicolor
9.2	4.1	Virginica
6.6	3.5	Versicolor
5.4	5.0	Setosa
5.5	7.5	Setosa
9.1	4.5	Versicolor
8.8	5.6	Versicolor
9.0	5.2	Setosa
7.3	4.2	Virginica
6.6	7.1	Setosa
7.6	5.3	Setosa
6.8	6.5	Setosa
7.5	6.5	Setosa
6.0	6.4	Versicolor
5.0	5.0	Setosa
8.3	2.7	Versicolor
5.4	6.5	Versicolor
9.9	6.2	Virginica
10.7	5.8	Virginica
5.4	3.9	Setosa
10.9	4.2	Versicolor
9.1	7.7	Setosa
6.4	5.1	Setosa
9.2	5.7	Virginica
9.7	6.8	Versicolor
6.1	7.8	Setosa
9.3	5.3	Versicolor
8.3	3.8	Virginica
7.7	4.8	Versicolor
7.7	7.8	Virginica
8.8	6.7	Virginica
8.8	3.6	Setosa
8.9	4.0	Versicolor
7.4	3.7	Versicolor
8.7	5.4	Versicolor
7.1	3.2	Setosa
7.8	5.5	Setosa
7.1	4.8	Versicolor
6.1	6.8	Setosa
5.8	3.4	Setosa
7.3	6.9	Virginica
8.9	7.9	Setosa
7.2	2.7	Versicolor
10.0	6.1	Versicolor
6.8	6.7	Virginica
8.7	3.9	Setosa
5.3	5.4	Setosa
7.4	5.3	Virginica
8.5	5.7	Versicolor
9.7	2.5	Virginica
5.5	5.8	Versicolor
9.6	4.9	Versicolor
6.9	5.1	Virginica
8.1	6.9	Setosa
7.7	7.4	Versicolor
8.4	3.3	Virginica
11.2	6.5	Virginica
8.0	2.9	Versicolor
6.5	6.5	Virginica
7.6	4.5	Versicolor
8.7	5.8	Virginica
7.3	7.9	Virginica
9.7	3.1	Virginica
7.3	2.8	Versicolor
6.4	6.9	Versicolor
8.1	7.5	Virginica
5.0	5.1	Setosa
7.8	3.2	Virginica
6.0	4.8	Versicolor
7.0	5.7	Virginica
7.4	4.4	Setosa
8.2	5.2	Versicolor
7.1	3.1	Virginica
9.0	6.4	Versicolor
6.5	3.5	Virginica
8.1	7.5	Setosa
7.7	5.3	Setosa
6.7	3.0	Virginica
10.2	6.1	Versicolor
8.6	4.4	Versicolor
7.9	6.1	Virginica
5.5	4.0	Setosa
7.5	5.7	Versicolor
10.2	5.5	Versicolor
9.4	5.6	Virginica
7.3	6.7	Versicolor
7.8	4.0	Versicolor
6.4	7.7	Virginica
8.4	5.3	Virginica
10.3	5.5	Virginica
4.9	5.5	Virginica
