sepal.width	petal.length	petal.width	variety
7.9	6.2	3.4	Setosa
6.3	6.1	4.0	Versicolor
7.6	1.4	2.1	Setosa
3.7	7.8	3.3	Versicolor
7.5	3.9	3.7	Setosa
5.5	5.5	6.5	Virginica
6.0	4.3	2.8	Setosa
4.6	5.5	3.3	Virginica
3.7	6.7	1.3	Versicolor
4.4	1.4	0.7	Setosa
8.1	2.4	3.7	Setosa
6.6	5.0	1.6	Setosa
7.2	9.1	5.9	Virginica
7.2	5.0	4.9	Setosa
5.5	4.4	1.6	Setosa
3.0	4.9	5.0	Versicolor
3.4	3.8	3.6	Versicolor
4.0	6.1	3.9	Versicolor
6.9	2.0	0.7	Setosa
3.3	5.5	2.3	Versicolor
3.3	4.5	2.3	Versicolor
4.3	9.2	2.5	Virginica
2.7	6.0	3.0	Versicolor
5.5	4.6	2.1	Setosa
6.5	6.9	4.8	Virginica
6.5	8.0	3.8	Virginica
4.0	9.9	2.6	Virginica
5.6	2.5	3.1	Setosa
7.4	1.9	1.2	Setosa
8.1	8.1	3.5	Virginica
5.5	8.6	2.1	Virginica
2.8	10.1	4.1	Virginica
4.0	4.5	3.5	Versicolor
3.6	8.1	5.9	Virginica
5.2	9.4	4.3	Virginica
7.1	8.4	4.7	Versicolor
5.5	7.8	3.8	Virginica
5.0	10.3	2.1	Virginica
7.7	2.9	0.2	Setosa
5.9	8.5	6.1	Versicolor
6.8	6.5	3.0	Virginica
7.3	2.9	1.2	Setosa
6.0	1.4	2.2	Setosa
4.7	5.2	1.4	Versicolor
6.9	6.8	5.8	Versicolor
3.5	9.0	4.5	Versicolor
4.6	9.2	5.5	Versicolor
7.0	8.0	5.9	Virginica
7.8	6.0	0.3	Setosa
4.3	5.4	0.9	Setosa
4.0	2.3	4.7	Setosa
7.7	8.2	5.8	Virginica
4.5	5.9	2.4	Versicolor
3.8	1.6	0.7	Setosa
8.3	7.2	3.2	Virginica
5.4	7.3	2.8	Virginica
4.7	4.4	1.9	Versicolor
6.7	3.4	4.7	Setosa
2.7	9.4	2.3	Virginica
5.9	4.5	3.9	Setosa
3.6	7.0	1.7	Versicolor
5.9	1.5	4.4	Setosa
4.2	10.5	5.3	Virginica
6.4	2.4	4.3	Setosa
3.3	6.6	3.4	Virginica
6.1	4.0	1.7	Setosa
6.8	5.5	1.8	Versicolor
7.4	8.4	2.3	Virginica
5.5	7.9	2.1	Versicolor
5.7	7.0	1.5	Virginica
7.4	8.5	2.0	Versicolor
4.3	4.7	4.7	Versicolor
4.6	8.4	5.6	Virginica
3.8	7.2	4.1	Versicolor
2.8	5.1	2.3	Versicolor
6.4	8.7	1.3	Versicolor
6.1	4.1	2.7	Setosa
7.9	4.5	2.2	Setosa
6.4	6.7	5.4	Versicolor
6.3	3.3	0.8	Setosa
2.8	6.9	3.5	Virginica
6.5	5.1	5.8	Virginica
5.0	5.7	2.2	Versicolor
7.8	6.9	5.5	Virginica
5.3	7.3	1.4	Versicolor
7.4	4.6	3.8	Versicolor
5.8	6.8	1.8	Virginica
3.0	5.1	0.2	Setosa
3.5	8.3	4.8	Virginica
4.3	9.1	6.2	Virginica
5.2	2.8	3.7	Setosa
7.4	3.8	0.9	Setosa
4.3	5.9	5.8	Versicolor
5.3	4.8	4.5	Versicolor
4.1	5.0	5.0	Versicolor
5.7	3.6	3.2	Setosa
6.4	6.1	1.7	Setosa
5.6	2.0	2.2	Setosa
7.4	8.6	1.8	Virginica
3.1	7.9	4.4	Versicolor
5.5	5.5	5.6	Versicolor
7.5	4.4	2.8	Setosa
4.2	9.0	5.0	Versicolor
8.0	2.3	2.2	Setosa
7.1	6.6	5.3	Virginica
