sepal.width	petal.length	petal.width	variety
5.4	6.6	5.9	Virginica
7.9	4.2	2.7	Setosa
7.1	8.6	6.9	Virginica
6.0	5.3	0.2	Setosa
6.7	4.5	0.7	Setosa
6.3	8.8	5.4	Versicolor
6.0	2.1	4.2	Setosa
6.3	6.1	3.6	Virginica
3.5	6.4	1.4	Versicolor
4.3	9.1	6.0	Versicolor
5.8	8.1	2.3	Versicolor
4.7	8.1	2.5	Versicolor
4.1	4.0	2.6	Setosa
5.4	7.3	4.5	Versicolor
5.5	6.0	3.0	Versicolor
5.7	6.1	3.4	Virginica
4.3	5.6	4.2	Setosa
5.0	7.3	6.7	Virginica
5.5	1.8	3.8	Setosa
3.6	8.4	4.1	Virginica
4.0	8.7	6.3	Virginica
7.1	3.4	1.2	Setosa
7.4	2.1	1.9	Setosa
4.5	8.0	5.9	Virginica
7.4	6.4	3.7	Setosa
3.4	1.5	2.7	Setosa
5.4	1.6	1.7	Setosa
7.6	4.0	0.7	Setosa
3.8	7.7	6.1	Versicolor
6.0	6.6	1.9	Versicolor
7.4	5.5	3.1	Versicolor
7.0	6.4	4.3	Virginica
5.2	9.8	3.3	Virginica
6.0	7.7	4.0	Versicolor
5.2	7.3	3.4	Virginica
2.2	6.0	1.0	Versicolor
6.5	7.5	3.7	Versicolor
3.1	5.7	3.5	Versicolor
6.7	4.9	2.4	Versicolor
4.8	6.4	5.5	Virginica
7.1	9.5	2.3	Virginica
7.1	4.5	3.2	Setosa
4.3	10.5	4.5	Virginica
6.4	4.2	3.4	Setosa
5.0	3.0	0.2	Setosa
6.4	4.3	5.6	Versicolor
3.0	9.6	3.3	Virginica
5.3	10.2	7.0	Virginica
7.6	4.0	2.6	Setosa
7.0	5.7	1.7	Versicolor
5.7	4.4	1.7	Setosa
3.3	7.6	6.4	Virginica
6.7	6.1	4.4	Virginica
2.9	8.6	5.8	Virginica
7.3	6.8	2.8	Virginica
4.5	10.3	6.3	Virginica
7.0	4.8	2.8	Virginica
6.4	9.3	3.3	Virginica
6.3	5.7	0.3	Setosa
4.2	2.0	4.7	Setosa
4.5	3.1	2.1	Setosa
4.4	9.2	2.9	Versicolor
5.1	9.6	6.8	Virginica
5.8	5.0	3.8	Versicolor
6.7	4.4	4.7	Versicolor
3.6	7.6	5.0	Virginica
7.9	4.5	1.9	Setosa
5.9	7.1	1.3	Versicolor
3.0	2.9	2.8	Setosa
6.8	8.7	1.2	Versicolor
6.4	5.2	4.8	Versicolor
5.7	6.0	6.0	Virginica
5.5	2.9	1.8	Setosa
7.8	8.9	6.0	Virginica
5.0	4.6	4.3	Versicolor
7.1	1.9	3.6	Setosa
5.8	3.3	1.0	Versicolor
6.9	6.8	1.8	Versicolor
4.7	9.6	2.5	Virginica
7.7	1.5	4.9	Setosa
5.4	4.4	3.3	Setosa
6.3	8.6	3.5	Virginica
2.5	5.5	1.5	Versicolor
4.8	4.3	3.8	Setosa
6.2	9.4	6.8	Virginica
7.1	6.9	2.5	Versicolor
6.5	3.4	1.7	Setosa
4.6	6.1	3.9	Virginica
2.9	5.2	3.5	Versicolor
3.0	9.0	2.1	Virginica
6.8	9.7	2.7	Virginica
3.1	4.4	5.9	Versicolor
5.1	6.1	3.2	Setosa
5.0	5.0	3.2	Virginica
6.7	3.3	0.2	Setosa
6.3	6.1	5.2	Virginica
6.9	1.4	3.2	Setosa
4.7	6.9	3.8	Virginica
7.5	1.7	0.2	Setosa
5.1	5.5	2.5	Versicolor
5.3	1.5	2.3	Setosa
7.2	10.5	5.3	Virginica
7.3	5.7	5.1	Virginica
3.1	1.5	0.7	Setosa
7.4	8.9	5.8	Virginica
