petal.width	variety
0.1	Setosa
5.5	Versicolor
4.8	Setosa
4.4	Versicolor
2.4	Setosa
4.3	Virginica
6.0	Versicolor
3.2	Setosa
2.6	Virginica
5.5	Versicolor
2.8	Versicolor
6.0	Versicolor
2.3	Versicolor
3.0	Virginica
4.9	Setosa
3.0	Versicolor
5.5	Versicolor
1.5	Versicolor
3.5	Versicolor
2.9	Virginica
1.1	Setosa
3.0	Virginica
4.5	Versicolor
5.9	Virginica
2.2	Virginica
4.6	Versicolor
3.3	Versicolor
4.3	Virginica
4.8	Virginica
3.2	Virginica
0.7	Setosa
4.0	Versicolor
6.9	Virginica
0.2	Setosa
4.7	Setosa
2.2	Versicolor
1.9	Versicolor
3.9	Versicolor
3.6	Versicolor
2.2	Setosa
2.8	Virginica
2.1	Virginica
2.2	Setosa
2.4	Virginica
1.7	Setosa
2.8	Setosa
3.8	Virginica
2.5	Setosa
1.4	Setosa
5.8	Virginica
3.3	Virginica
6.3	Virginica
2.7	Setosa
3.3	Virginica
2.7	Setosa
3.8	Versicolor
5.1	Versicolor
2.3	Virginica
5.8	Versicolor
1.6	Versicolor
4.7	Setosa
4.7	Setosa
5.0	Virginica
2.2	Setosa
0.2	Setosa
4.0	Virginica
5.2	Virginica
2.4	Virginica
4.2	Virginica
1.9	Setosa
4.4	Virginica
5.9	Versicolor
3.7	Versicolor
1.3	Versicolor
0.7	Setosa
2.3	Versicolor
5.4	Versicolor
2.6	Virginica
4.2	Setosa
4.0	Virginica
5.3	Virginica
5.8	Virginica
4.1	Virginica
1.1	Setosa
3.0	Versicolor
3.2	Setosa
4.0	Versicolor
1.9	Versicolor
2.1	Setosa
3.7	Versicolor
6.6	Virginica
1.9	Setosa
1.9	Virginica
4.7	Setosa
3.6	Setosa
4.3	Virginica
6.1	Versicolor
3.6	Virginica
6.0	Virginica
4.2	Setosa
2.1	Virginica
3.3	Virginica
0.7	Setosa
2.5	Versicolor
3.7	Versicolor
