petal.width	variety
6.3	Versicolor
4.8	Virginica
1.8	Versicolor
3.6	Virginica
4.0	Versicolor
5.2	Virginica
4.6	Setosa
2.7	Setosa
4.2	Virginica
2.9	Virginica
2.4	Virginica
3.9	Versicolor
3.5	Virginica
1.9	Setosa
5.9	Versicolor
4.3	Setosa
2.7	Setosa
4.8	Setosa
2.7	Setosa
3.7	Setosa
3.7	Setosa
1.5	Versicolor
3.8	Versicolor
3.5	Virginica
2.7	Setosa
5.4	Virginica
3.9	Versicolor
4.2	Setosa
4.0	Virginica
2.2	Setosa
5.5	Versicolor
1.7	Versicolor
2.8	Virginica
0.7	Setosa
4.6	Setosa
1.9	Setosa
4.6	Virginica
3.2	Setosa
5.9	Versicolor
0.8	Setosa
2.0	Versicolor
4.2	Versicolor
2.2	Setosa
6.5	Virginica
4.6	Versicolor
0.4	Setosa
2.8	Versicolor
6.5	Virginica
1.2	Setosa
5.8	Virginica
6.8	Virginica
0.2	Setosa
3.8	Virginica
3.5	Virginica
1.1	Setosa
5.3	Virginica
4.3	Versicolor
2.0	Virginica
3.2	Setosa
5.5	Versicolor
4.8	Setosa
2.8	Virginica
5.8	Versicolor
2.6	Versicolor
1.8	Virginica
1.7	Versicolor
5.5	Versicolor
4.8	Virginica
3.5	Versicolor
5.5	Versicolor
1.9	Virginica
3.2	Setosa
2.2	Setosa
4.8	Versicolor
2.8	Versicolor
3.6	Setosa
1.4	Virginica
3.5	Versicolor
2.8	Virginica
4.4	Setosa
5.8	Versicolor
6.9	Virginica
5.0	Virginica
3.7	Setosa
1.2	Setosa
0.7	Setosa
2.0	Versicolor
6.1	Versicolor
2.1	Versicolor
3.8	Virginica
4.8	Versicolor
4.2	Setosa
3.6	Virginica
4.2	Setosa
6.0	Versicolor
0.3	Setosa
0.2	Setosa
5.1	Versicolor
2.0	Virginica
3.8	Versicolor
2.8	Virginica
2.2	Setosa
4.7	Versicolor
3.2	Virginica
2.9	Setosa
