sepal.length	sepal.width	petal.length	petal.width	variety
9.7	5.5	8.8	2.1	Virginica
9.7	3.8	9.2	6.6	Virginica
9.7	7.4	8.9	5.8	Virginica
8.3	7.2	4.4	1.7	Versicolor
7.7	3.7	6.4	5.9	Versicolor
8.6	5.0	7.9	4.1	Virginica
6.1	4.8	8.2	2.2	Versicolor
9.7	5.1	9.2	5.0	Versicolor
7.3	5.8	7.7	3.6	Versicolor
6.9	5.2	3.5	3.2	Setosa
8.0	7.4	8.5	4.0	Versicolor
8.9	3.0	5.5	4.0	Versicolor
6.3	6.0	4.4	2.6	Setosa
9.6	4.0	9.0	4.5	Versicolor
6.9	7.6	2.4	4.1	Setosa
8.1	4.0	3.9	1.6	Versicolor
5.1	8.1	4.5	4.7	Setosa
8.4	7.0	5.0	2.7	Virginica
5.9	6.2	9.3	3.3	Versicolor
6.1	4.0	2.4	0.3	Setosa
10.4	7.2	8.2	6.8	Virginica
9.5	6.7	5.2	5.9	Versicolor
8.0	4.2	5.0	6.0	Virginica
10.2	6.3	7.3	2.3	Virginica
5.8	6.7	5.6	4.4	Virginica
4.7	5.7	5.6	0.7	Setosa
7.8	5.0	7.5	5.1	Virginica
4.4	6.0	2.8	2.7	Setosa
9.3	7.1	3.6	3.2	Setosa
7.4	6.2	7.3	2.9	Virginica
6.8	5.7	8.4	5.3	Virginica
9.0	6.5	8.7	6.0	Virginica
7.4	3.5	8.2	3.0	Versicolor
9.1	3.4	8.6	4.8	Versicolor
7.7	7.5	4.7	2.2	Versicolor
6.3	4.9	5.6	4.2	Setosa
6.5	3.5	3.8	3.2	Setosa
6.3	8.2	2.5	3.2	Setosa
10.9	7.3	6.6	3.4	Virginica
9.7	7.9	4.9	0.2	Setosa
8.5	5.6	4.9	4.7	Setosa
6.5	6.2	1.7	4.2	Setosa
10.5	3.2	6.6	3.0	Virginica
7.8	6.4	10.1	4.9	Virginica
8.3	3.4	5.4	1.7	Setosa
8.6	6.3	1.5	3.8	Setosa
9.0	5.4	8.0	3.1	Versicolor
7.7	6.6	7.4	4.9	Versicolor
8.6	6.9	4.6	3.3	Versicolor
9.5	3.0	4.1	2.7	Setosa
4.9	6.4	3.3	5.5	Versicolor
8.3	3.2	8.9	4.8	Virginica
11.7	6.6	11.4	2.3	Virginica
8.6	6.7	3.4	1.7	Setosa
5.5	5.1	6.9	4.7	Versicolor
7.0	5.8	3.3	3.0	Versicolor
9.6	7.0	5.1	3.3	Versicolor
7.9	7.1	5.6	5.3	Virginica
8.9	6.5	9.6	6.3	Virginica
9.4	3.3	8.1	4.2	Virginica
6.7	7.1	6.1	6.9	Virginica
11.0	3.5	9.5	2.3	Virginica
9.5	6.8	6.5	2.8	Versicolor
7.4	5.4	3.3	3.4	Setosa
7.7	4.0	2.5	0.2	Setosa
9.1	4.3	4.2	2.0	Setosa
8.3	4.4	6.6	1.8	Virginica
9.6	4.0	8.6	2.4	Versicolor
8.9	4.4	1.7	1.4	Setosa
6.9	4.7	8.3	2.3	Virginica
7.7	7.0	7.7	6.8	Virginica
7.7	3.0	8.8	2.3	Virginica
9.2	6.6	9.1	7.0	Virginica
7.4	7.6	7.9	6.1	Virginica
5.7	3.8	5.6	4.3	Versicolor
8.0	4.2	4.0	2.5	Versicolor
9.8	3.3	7.8	2.4	Versicolor
7.0	4.9	4.8	5.6	Versicolor
6.9	6.2	4.5	3.0	Versicolor
6.0	6.4	5.7	3.0	Versicolor
9.8	3.3	8.0	2.5	Virginica
10.6	6.4	6.2	3.9	Versicolor
7.5	6.5	3.1	4.6	Setosa
9.3	3.8	7.9	4.8	Versicolor
6.0	2.0	4.5	1.0	Versicolor
6.8	3.5	7.0	3.4	Virginica
8.4	7.3	9.4	2.0	Virginica
9.5	8.2	2.9	2.7	Setosa
8.6	6.5	3.4	3.2	Setosa
9.4	7.9	2.0	4.4	Setosa
10.3	6.0	6.4	4.0	Versicolor
5.3	5.0	1.4	2.8	Setosa
11.2	5.0	6.0	2.7	Versicolor
9.7	6.9	4.0	2.4	Setosa
10.7	6.8	7.2	5.0	Virginica
6.1	3.1	1.5	3.2	Setosa
6.6	6.8	3.6	1.7	Setosa
8.8	4.6	4.5	1.2	Versicolor
10.7	6.3	7.7	6.5	Virginica
9.3	6.2	5.6	5.5	Versicolor
7.2	6.8	5.0	3.3	Versicolor
11.2	6.8	9.2	3.7	Virginica
9.6	6.0	6.9	4.3	Virginica
9.1	4.3	6.4	5.5	Virginica
5.1	3.4	4.9	2.8	Setosa
