petal.width	variety
1.8	Virginica
1.2	Setosa
6.0	Virginica
0.9	Setosa
1.7	Setosa
1.4	Setosa
4.4	Virginica
5.2	Versicolor
2.7	Setosa
2.7	Virginica
4.8	Virginica
3.2	Setosa
2.8	Versicolor
5.1	Versicolor
4.0	Versicolor
1.3	Setosa
1.8	Setosa
1.0	Versicolor
2.1	Setosa
4.5	Versicolor
1.9	Versicolor
1.7	Setosa
5.0	Versicolor
4.9	Virginica
1.1	Setosa
0.8	Setosa
3.3	Versicolor
4.8	Virginica
2.5	Virginica
3.2	Setosa
4.8	Virginica
1.5	Versicolor
0.7	Setosa
4.5	Virginica
4.0	Versicolor
1.9	Virginica
4.4	Setosa
5.3	Versicolor
5.1	Virginica
1.7	Virginica
2.1	Versicolor
3.6	Virginica
1.7	Versicolor
2.4	Setosa
2.3	Virginica
3.3	Setosa
1.2	Setosa
4.4	Virginica
0.7	Setosa
3.0	Versicolor
3.1	Versicolor
3.4	Setosa
4.9	Versicolor
6.8	Virginica
3.8	Virginica
3.0	Versicolor
5.3	Virginica
4.7	Setosa
1.0	Versicolor
2.5	Virginica
2.2	Setosa
3.4	Virginica
4.2	Setosa
4.8	Virginica
3.2	Setosa
4.3	Versicolor
6.1	Virginica
3.5	Virginica
4.7	Setosa
4.7	Setosa
2.3	Setosa
0.7	Setosa
1.0	Versicolor
3.0	Versicolor
1.5	Versicolor
3.8	Versicolor
6.9	Virginica
4.2	Virginica
2.6	Setosa
1.8	Setosa
5.7	Virginica
1.6	Versicolor
6.3	Virginica
2.4	Versicolor
2.1	Versicolor
1.4	Versicolor
2.2	Setosa
4.8	Virginica
4.3	Versicolor
0.4	Setosa
1.0	Versicolor
4.7	Setosa
4.7	Setosa
2.6	Virginica
3.4	Versicolor
6.4	Virginica
4.5	Virginica
2.2	Setosa
4.0	Virginica
2.2	Setosa
1.5	Versicolor
4.2	Setosa
3.2	Setosa
2.5	Versicolor
5.6	Virginica
