petal.width	variety
2.3	Virginica
2.1	Virginica
5.3	Virginica
0.6	Setosa
1.7	Setosa
2.0	Versicolor
0.7	Setosa
2.2	Setosa
2.8	Versicolor
1.5	Versicolor
3.0	Versicolor
4.2	Versicolor
4.0	Virginica
3.0	Setosa
3.2	Setosa
3.5	Versicolor
4.3	Virginica
0.2	Setosa
4.8	Virginica
4.8	Versicolor
3.2	Setosa
4.2	Setosa
4.4	Versicolor
4.2	Setosa
4.7	Setosa
2.2	Virginica
2.7	Setosa
3.4	Virginica
3.3	Virginica
4.7	Setosa
2.0	Virginica
1.6	Setosa
6.0	Versicolor
2.7	Setosa
3.3	Virginica
3.9	Versicolor
1.5	Versicolor
0.7	Setosa
2.3	Versicolor
5.8	Versicolor
5.9	Virginica
5.0	Versicolor
4.7	Setosa
6.2	Virginica
4.3	Versicolor
5.9	Versicolor
2.7	Setosa
4.1	Virginica
1.3	Versicolor
3.3	Virginica
2.9	Versicolor
4.2	Setosa
1.2	Setosa
5.4	Versicolor
6.0	Virginica
3.4	Setosa
1.2	Versicolor
0.7	Setosa
3.5	Versicolor
3.4	Setosa
2.8	Versicolor
4.5	Virginica
4.5	Virginica
3.3	Setosa
2.8	Virginica
4.8	Versicolor
3.6	Setosa
1.2	Versicolor
6.3	Virginica
4.2	Setosa
1.0	Versicolor
4.5	Versicolor
4.8	Virginica
3.6	Versicolor
2.5	Virginica
4.0	Versicolor
3.3	Versicolor
3.8	Virginica
2.1	Virginica
4.4	Virginica
5.7	Versicolor
1.3	Setosa
5.8	Versicolor
4.7	Setosa
6.0	Virginica
3.3	Virginica
3.4	Setosa
4.2	Setosa
2.3	Setosa
2.8	Setosa
1.9	Setosa
6.0	Virginica
4.7	Virginica
5.9	Virginica
5.0	Virginica
3.4	Virginica
5.3	Virginica
2.1	Setosa
4.3	Setosa
5.1	Virginica
3.8	Setosa
5.6	Virginica
2.1	Versicolor
3.8	Versicolor
0.7	Setosa
