sepal.width	petal.length	petal.width	variety
6.8	4.0	5.3	Versicolor
4.7	8.5	4.5	Versicolor
7.3	7.2	3.0	Virginica
5.5	9.3	3.3	Virginica
3.8	10.6	3.9	Virginica
7.0	6.1	3.6	Setosa
4.0	5.0	4.7	Versicolor
3.1	6.4	5.9	Versicolor
3.8	8.0	3.3	Versicolor
4.2	8.2	3.9	Versicolor
3.6	5.5	0.6	Setosa
6.7	1.9	3.2	Setosa
3.9	9.1	5.8	Versicolor
3.5	6.5	3.8	Versicolor
6.9	8.7	1.4	Versicolor
3.4	5.5	6.0	Versicolor
4.4	5.5	5.1	Versicolor
6.0	10.4	6.6	Virginica
3.5	3.6	3.6	Setosa
3.5	4.4	2.1	Versicolor
6.8	5.9	6.0	Virginica
6.7	6.4	4.3	Virginica
4.7	7.5	5.0	Versicolor
7.3	6.6	5.5	Virginica
4.3	3.6	2.7	Setosa
5.0	6.6	3.6	Virginica
3.6	9.6	3.9	Virginica
6.8	9.6	3.9	Virginica
6.9	3.5	0.7	Setosa
5.9	2.8	1.4	Setosa
3.5	5.9	3.2	Setosa
5.4	2.9	1.7	Setosa
5.0	7.6	5.3	Versicolor
7.2	8.1	2.9	Virginica
6.8	7.7	6.0	Virginica
5.0	5.2	3.2	Versicolor
7.0	5.6	4.9	Versicolor
7.0	9.7	5.3	Virginica
5.7	9.0	5.8	Virginica
5.3	4.2	1.5	Setosa
6.4	3.9	4.2	Setosa
4.3	6.6	2.5	Versicolor
6.7	1.9	3.2	Setosa
3.5	6.4	1.8	Virginica
5.6	6.6	5.8	Virginica
4.9	4.7	3.5	Versicolor
5.9	3.6	1.2	Setosa
5.1	5.0	0.7	Setosa
4.4	4.7	2.3	Versicolor
5.0	10.3	1.6	Virginica
4.0	3.9	3.2	Setosa
7.7	3.5	2.2	Setosa
5.2	6.2	4.3	Versicolor
2.9	6.6	5.3	Virginica
3.7	6.0	5.0	Virginica
7.8	3.9	1.4	Setosa
4.7	5.1	0.2	Setosa
2.9	7.1	5.8	Versicolor
4.5	5.0	3.2	Setosa
5.6	6.1	5.5	Virginica
6.0	5.5	3.5	Versicolor
6.3	4.3	4.8	Setosa
3.5	5.5	2.0	Versicolor
3.1	10.0	4.3	Virginica
7.3	5.7	2.6	Virginica
5.8	6.9	1.8	Versicolor
4.1	4.0	5.0	Versicolor
5.0	7.5	3.3	Virginica
3.5	6.0	3.4	Virginica
2.7	4.6	5.0	Versicolor
4.3	6.5	3.5	Virginica
6.0	4.8	0.2	Setosa
6.7	7.4	5.3	Virginica
6.0	2.3	3.2	Setosa
7.8	10.4	3.5	Virginica
6.1	3.0	0.6	Setosa
3.8	7.8	2.5	Versicolor
7.6	5.4	2.5	Versicolor
4.7	9.8	2.8	Virginica
3.8	5.7	3.8	Setosa
7.7	4.7	4.2	Setosa
7.0	1.3	4.8	Setosa
2.6	5.0	5.2	Versicolor
7.0	5.0	4.0	Virginica
3.1	4.5	1.7	Setosa
6.7	2.0	2.7	Setosa
6.4	4.4	1.2	Setosa
3.1	9.9	5.1	Virginica
4.2	4.4	3.7	Versicolor
4.5	8.3	5.3	Virginica
5.4	9.8	4.3	Virginica
5.3	5.6	5.2	Virginica
7.3	9.6	4.1	Virginica
5.2	7.1	3.6	Versicolor
6.4	4.2	3.2	Setosa
4.0	8.9	2.4	Versicolor
5.9	8.4	3.8	Virginica
3.6	7.1	1.4	Virginica
7.4	5.6	4.9	Setosa
6.4	3.0	0.2	Setosa
5.4	3.5	2.9	Setosa
2.3	7.0	4.8	Versicolor
3.9	2.2	0.9	Setosa
4.8	3.9	2.2	Setosa
3.7	6.3	6.4	Virginica
