sepal.length	sepal.width	variety
5.4	5.4	Setosa
6.6	4.0	Versicolor
7.4	6.9	Setosa
9.3	3.7	Versicolor
9.2	5.0	Virginica
5.8	6.7	Virginica
6.5	3.3	Versicolor
9.7	3.6	Virginica
6.5	7.4	Versicolor
10.6	6.9	Versicolor
7.0	4.7	Versicolor
8.0	4.0	Setosa
5.1	7.6	Setosa
9.8	7.7	Setosa
11.0	5.0	Virginica
5.1	8.0	Setosa
5.3	7.6	Setosa
9.0	6.6	Setosa
8.8	4.3	Virginica
9.2	6.0	Virginica
7.8	6.1	Versicolor
7.6	4.5	Setosa
5.6	6.7	Setosa
5.4	6.5	Setosa
8.8	3.9	Virginica
8.3	6.9	Virginica
8.3	3.0	Versicolor
10.2	4.1	Versicolor
10.4	6.7	Virginica
8.8	7.0	Virginica
9.4	5.0	Versicolor
9.5	7.4	Versicolor
6.1	4.7	Versicolor
8.7	7.3	Setosa
10.0	6.0	Virginica
7.8	6.8	Versicolor
10.2	5.8	Versicolor
11.1	4.0	Virginica
8.9	3.0	Versicolor
6.5	4.4	Versicolor
6.0	3.2	Versicolor
9.0	3.9	Setosa
7.2	7.3	Versicolor
6.1	4.5	Versicolor
10.8	7.4	Virginica
10.0	3.5	Versicolor
7.8	3.3	Virginica
8.9	5.0	Virginica
6.2	3.7	Versicolor
7.8	5.5	Setosa
6.8	3.9	Setosa
8.1	7.8	Setosa
6.9	3.9	Setosa
8.4	7.2	Virginica
7.6	5.0	Versicolor
6.8	3.5	Virginica
10.1	7.1	Virginica
8.0	6.7	Setosa
9.6	2.8	Versicolor
11.2	5.3	Virginica
11.1	4.9	Versicolor
6.5	4.2	Virginica
9.0	5.3	Setosa
9.2	5.2	Virginica
8.9	2.9	Versicolor
7.6	6.3	Setosa
6.9	7.1	Versicolor
9.4	6.1	Setosa
7.2	3.6	Virginica
7.9	5.9	Versicolor
5.5	6.5	Setosa
6.2	3.9	Virginica
10.4	5.1	Virginica
9.2	7.4	Setosa
7.9	6.4	Setosa
9.8	4.3	Versicolor
8.4	4.5	Virginica
5.5	3.3	Versicolor
9.1	4.5	Versicolor
10.2	6.6	Versicolor
6.7	6.7	Setosa
10.7	6.3	Virginica
8.8	6.0	Setosa
11.4	6.8	Virginica
8.2	7.1	Versicolor
6.7	6.0	Virginica
8.4	3.7	Setosa
5.7	3.9	Versicolor
8.7	3.5	Virginica
9.5	4.7	Setosa
9.9	5.3	Virginica
9.5	3.5	Virginica
6.0	3.3	Versicolor
7.9	4.9	Setosa
7.1	3.0	Versicolor
10.8	4.7	Virginica
9.6	5.3	Setosa
4.7	4.7	Setosa
10.3	6.3	Virginica
10.1	7.5	Virginica
7.7	3.6	Virginica
9.7	5.5	Versicolor
8.0	5.0	Setosa
9.0	5.4	Setosa
7.8	7.2	Virginica
