sepal.width	variety
6.0	Setosa
7.1	Virginica
5.0	Setosa
6.7	Setosa
3.0	Virginica
7.1	Setosa
4.2	Setosa
6.5	Setosa
5.8	Setosa
4.2	Virginica
6.4	Setosa
4.0	Setosa
4.1	Versicolor
4.9	Versicolor
6.0	Versicolor
4.9	Setosa
3.7	Versicolor
4.2	Virginica
5.3	Setosa
5.2	Setosa
4.4	Versicolor
5.8	Virginica
3.8	Virginica
7.0	Virginica
3.3	Virginica
6.4	Versicolor
2.8	Setosa
5.0	Virginica
7.6	Setosa
7.2	Setosa
3.0	Virginica
4.6	Setosa
6.5	Setosa
6.0	Versicolor
5.5	Versicolor
5.7	Versicolor
5.9	Versicolor
2.8	Versicolor
6.0	Setosa
5.5	Virginica
6.8	Virginica
7.9	Setosa
3.5	Virginica
4.3	Versicolor
4.9	Setosa
4.2	Versicolor
5.4	Versicolor
4.9	Virginica
5.9	Virginica
4.0	Setosa
7.0	Virginica
5.7	Versicolor
3.4	Setosa
5.0	Virginica
6.1	Versicolor
4.3	Versicolor
5.0	Virginica
4.3	Virginica
5.8	Virginica
4.6	Versicolor
5.4	Versicolor
5.0	Versicolor
4.7	Setosa
7.4	Virginica
7.8	Versicolor
7.0	Versicolor
2.7	Virginica
4.1	Setosa
5.0	Setosa
7.5	Versicolor
5.6	Virginica
4.2	Setosa
4.2	Virginica
4.8	Setosa
7.1	Virginica
7.1	Virginica
6.4	Setosa
4.8	Virginica
3.4	Versicolor
3.1	Setosa
5.6	Virginica
5.2	Versicolor
3.7	Versicolor
5.7	Versicolor
7.1	Setosa
7.2	Setosa
5.1	Setosa
7.5	Versicolor
5.2	Setosa
4.5	Versicolor
2.9	Versicolor
5.5	Versicolor
7.4	Setosa
7.5	Virginica
3.0	Virginica
4.7	Virginica
3.1	Versicolor
4.2	Virginica
3.7	Virginica
3.4	Setosa
4.2	Virginica
4.6	Versicolor
5.8	Virginica
2.7	Versicolor
3.4	Versicolor
