petal.length	variety
2.4	Setosa
7.4	Virginica
6.0	Setosa
6.5	Versicolor
6.5	Versicolor
9.1	Virginica
9.0	Virginica
6.4	Virginica
6.2	Virginica
5.0	Setosa
8.9	Virginica
6.4	Virginica
6.1	Versicolor
7.9	Virginica
6.5	Versicolor
5.9	Versicolor
7.6	Virginica
5.9	Setosa
4.9	Versicolor
3.8	Setosa
9.9	Virginica
10.7	Virginica
6.5	Virginica
9.7	Virginica
6.7	Versicolor
8.6	Virginica
8.6	Virginica
5.0	Setosa
5.4	Versicolor
7.6	Versicolor
7.8	Virginica
3.1	Setosa
6.5	Virginica
5.5	Virginica
2.1	Setosa
5.1	Setosa
1.5	Setosa
9.0	Virginica
8.7	Versicolor
9.3	Virginica
4.2	Versicolor
1.9	Setosa
5.0	Setosa
3.3	Setosa
2.7	Setosa
8.2	Virginica
8.8	Virginica
6.8	Versicolor
6.0	Versicolor
2.8	Setosa
11.2	Virginica
8.6	Virginica
6.5	Versicolor
7.1	Virginica
10.1	Virginica
6.0	Setosa
6.9	Versicolor
3.2	Setosa
7.9	Virginica
3.6	Setosa
8.5	Versicolor
8.1	Versicolor
7.1	Versicolor
6.0	Versicolor
7.5	Versicolor
5.4	Setosa
4.4	Setosa
2.8	Setosa
5.0	Versicolor
6.6	Virginica
8.0	Virginica
4.3	Setosa
3.6	Setosa
5.4	Setosa
6.3	Versicolor
4.2	Setosa
9.1	Virginica
7.6	Versicolor
2.2	Setosa
3.3	Versicolor
5.2	Versicolor
9.2	Virginica
7.1	Virginica
6.2	Versicolor
6.9	Versicolor
5.9	Setosa
1.8	Setosa
7.1	Versicolor
5.6	Setosa
9.6	Virginica
6.7	Versicolor
3.4	Setosa
4.5	Setosa
6.0	Versicolor
5.6	Versicolor
5.0	Versicolor
3.4	Setosa
6.1	Virginica
5.6	Setosa
8.0	Versicolor
7.9	Versicolor
7.0	Virginica
1.5	Setosa
7.1	Virginica
6.4	Versicolor
