sepal.length	variety
6.5	Versicolor
7.4	Setosa
10.6	Versicolor
7.3	Setosa
9.9	Setosa
10.0	Virginica
7.6	Virginica
6.6	Versicolor
8.7	Virginica
8.0	Virginica
8.2	Versicolor
11.2	Versicolor
9.9	Versicolor
7.3	Setosa
8.5	Setosa
7.3	Virginica
9.0	Versicolor
9.4	Setosa
7.1	Setosa
10.5	Versicolor
9.4	Versicolor
8.1	Versicolor
8.0	Versicolor
4.6	Setosa
8.1	Setosa
10.7	Virginica
8.6	Setosa
10.5	Virginica
9.6	Setosa
9.2	Versicolor
6.0	Virginica
8.8	Setosa
10.9	Virginica
8.0	Setosa
10.9	Virginica
9.5	Setosa
10.7	Virginica
6.7	Virginica
4.4	Setosa
7.8	Versicolor
9.0	Setosa
8.2	Versicolor
9.4	Virginica
7.2	Virginica
5.8	Setosa
7.4	Virginica
6.4	Setosa
7.6	Virginica
5.6	Versicolor
8.0	Versicolor
9.9	Virginica
10.9	Virginica
8.5	Virginica
6.8	Virginica
10.2	Setosa
6.3	Virginica
10.0	Setosa
6.6	Setosa
7.7	Virginica
8.5	Setosa
8.7	Virginica
6.2	Versicolor
7.3	Versicolor
6.7	Setosa
8.8	Setosa
8.3	Versicolor
5.2	Setosa
6.5	Versicolor
8.4	Virginica
7.4	Versicolor
8.0	Setosa
6.0	Virginica
5.4	Virginica
10.2	Versicolor
8.6	Setosa
8.8	Virginica
7.1	Virginica
7.6	Virginica
9.4	Virginica
7.6	Virginica
8.9	Setosa
8.5	Versicolor
7.7	Versicolor
6.7	Versicolor
10.4	Versicolor
10.7	Virginica
5.6	Versicolor
9.6	Setosa
10.8	Versicolor
11.3	Virginica
6.9	Setosa
6.1	Setosa
7.0	Versicolor
7.7	Versicolor
9.2	Virginica
9.1	Versicolor
8.5	Versicolor
10.9	Versicolor
4.8	Setosa
8.5	Versicolor
10.2	Virginica
6.9	Setosa
8.7	Virginica
8.3	Virginica
6.8	Virginica
