sepal.width	petal.length	variety
7.2	5.5	Setosa
6.6	5.1	Virginica
5.0	8.7	Versicolor
6.5	3.0	Setosa
5.2	3.9	Versicolor
7.2	7.4	Virginica
7.9	5.9	Setosa
8.0	4.6	Setosa
7.5	7.5	Versicolor
7.1	2.6	Setosa
4.0	6.9	Virginica
6.3	10.5	Virginica
6.1	6.9	Versicolor
6.8	10.1	Virginica
5.9	5.5	Setosa
5.7	8.6	Virginica
6.4	8.0	Versicolor
6.7	8.4	Versicolor
3.0	9.7	Virginica
6.5	8.3	Virginica
4.6	7.0	Versicolor
4.9	5.9	Setosa
6.4	4.1	Setosa
3.5	4.9	Versicolor
2.3	5.0	Versicolor
3.7	3.3	Setosa
5.5	6.6	Versicolor
8.0	1.9	Setosa
6.1	4.4	Setosa
3.9	7.5	Versicolor
3.2	6.9	Virginica
4.9	1.7	Setosa
3.1	8.6	Virginica
4.9	2.5	Setosa
5.3	9.2	Versicolor
6.8	6.8	Versicolor
5.2	4.9	Setosa
5.8	9.1	Virginica
7.3	5.6	Setosa
4.1	8.9	Virginica
5.0	2.4	Setosa
4.8	8.0	Versicolor
3.0	5.9	Versicolor
4.4	3.6	Setosa
3.5	5.8	Virginica
5.0	3.6	Setosa
3.7	5.0	Setosa
4.9	6.6	Versicolor
5.5	6.6	Virginica
2.6	10.9	Virginica
7.0	6.5	Versicolor
5.9	7.6	Versicolor
6.0	2.2	Setosa
3.7	7.6	Virginica
5.3	8.6	Virginica
4.9	4.8	Setosa
3.0	8.2	Versicolor
4.7	5.6	Versicolor
7.2	5.2	Setosa
5.6	3.0	Setosa
5.6	8.4	Versicolor
3.1	5.5	Virginica
4.3	9.2	Virginica
3.7	10.2	Virginica
6.4	5.3	Versicolor
2.8	5.6	Versicolor
5.1	3.5	Setosa
5.8	8.2	Virginica
2.4	5.7	Versicolor
7.6	2.5	Setosa
4.4	6.1	Virginica
6.5	5.0	Versicolor
7.1	5.4	Setosa
3.4	3.8	Versicolor
2.8	8.3	Virginica
5.1	6.6	Virginica
6.0	5.9	Setosa
2.8	8.6	Virginica
5.7	4.4	Setosa
4.0	2.4	Setosa
5.5	2.8	Setosa
5.2	8.6	Versicolor
3.4	5.0	Setosa
5.2	4.0	Setosa
6.3	9.1	Virginica
5.8	7.7	Versicolor
5.9	2.4	Setosa
4.8	10.2	Virginica
6.8	5.0	Versicolor
6.8	5.7	Setosa
6.4	7.2	Versicolor
5.4	7.3	Versicolor
3.7	5.3	Virginica
5.7	2.1	Setosa
7.3	8.2	Virginica
3.0	8.1	Virginica
8.6	6.0	Setosa
5.9	8.9	Virginica
5.6	2.0	Setosa
5.7	7.5	Versicolor
3.5	4.8	Setosa
6.0	5.8	Virginica
4.5	5.5	Versicolor
6.4	9.3	Virginica
2.9	6.2	Versicolor
