sepal.length	sepal.width	variety
9.6	2.8	Versicolor
10.3	7.4	Virginica
10.3	6.4	Virginica
9.3	6.8	Virginica
9.6	5.0	Virginica
8.7	7.1	Virginica
7.9	5.0	Setosa
10.6	6.6	Virginica
6.2	4.0	Virginica
6.5	5.8	Versicolor
9.8	4.0	Virginica
6.2	7.4	Versicolor
6.4	7.2	Versicolor
8.5	4.4	Setosa
6.2	5.7	Setosa
8.5	6.9	Versicolor
9.6	7.0	Virginica
7.7	3.5	Virginica
6.6	3.9	Versicolor
8.5	4.2	Setosa
5.4	8.4	Setosa
8.6	5.5	Versicolor
9.8	6.8	Versicolor
6.3	3.6	Setosa
7.7	4.0	Setosa
8.9	5.4	Versicolor
6.0	7.4	Setosa
10.2	4.4	Setosa
6.9	3.4	Setosa
6.7	7.3	Virginica
10.4	7.2	Virginica
9.8	4.8	Versicolor
9.1	4.5	Versicolor
11.7	4.0	Virginica
10.0	4.2	Versicolor
8.5	3.4	Versicolor
9.3	3.4	Setosa
6.7	4.6	Versicolor
9.0	6.8	Versicolor
6.6	3.9	Versicolor
6.3	7.5	Setosa
5.6	6.9	Setosa
6.5	2.6	Versicolor
7.5	5.9	Versicolor
10.2	4.5	Virginica
8.2	6.3	Virginica
9.7	5.8	Virginica
11.7	4.1	Virginica
8.5	6.9	Versicolor
8.1	5.5	Versicolor
8.1	2.8	Versicolor
5.1	4.6	Setosa
6.6	6.3	Virginica
7.1	5.0	Virginica
8.2	6.7	Versicolor
9.0	4.5	Virginica
8.3	3.7	Setosa
5.8	6.7	Versicolor
5.4	7.2	Setosa
9.1	7.3	Setosa
6.9	7.6	Setosa
7.0	3.3	Setosa
6.8	4.0	Setosa
5.6	6.7	Versicolor
5.6	5.6	Setosa
8.9	4.3	Virginica
7.4	7.2	Virginica
7.1	3.8	Setosa
6.0	7.7	Setosa
9.5	5.0	Setosa
5.1	6.8	Setosa
7.3	4.8	Versicolor
8.2	5.9	Versicolor
9.1	4.2	Setosa
6.5	7.1	Setosa
5.9	6.2	Setosa
7.0	5.0	Virginica
10.1	4.0	Versicolor
6.4	3.9	Setosa
9.4	6.0	Virginica
9.9	6.7	Virginica
7.4	7.9	Setosa
6.3	5.5	Setosa
8.9	3.3	Virginica
8.6	6.5	Setosa
8.3	6.3	Virginica
9.5	3.2	Virginica
4.7	7.2	Setosa
8.8	5.9	Virginica
8.3	6.5	Virginica
9.1	6.3	Setosa
9.7	4.6	Setosa
5.9	6.5	Versicolor
8.4	6.4	Versicolor
9.5	3.5	Setosa
10.7	5.3	Virginica
5.7	6.8	Versicolor
6.5	6.7	Virginica
9.9	6.1	Virginica
4.4	2.9	Setosa
10.9	7.3	Virginica
8.9	4.7	Versicolor
5.9	4.0	Versicolor
5.7	3.5	Versicolor
6.5	3.0	Virginica
