sepal.length	sepal.width	petal.length	variety
7.0	7.9	7.5	Versicolor
5.5	5.3	2.4	Setosa
6.9	7.5	8.7	Versicolor
9.8	3.1	6.5	Versicolor
7.9	5.2	7.3	Virginica
8.0	3.7	6.0	Versicolor
12.1	4.5	9.6	Virginica
8.1	4.5	6.9	Virginica
9.6	3.4	4.6	Versicolor
6.6	7.8	6.0	Setosa
7.7	5.5	8.8	Virginica
6.2	7.2	4.9	Versicolor
10.2	3.8	4.1	Versicolor
8.5	6.7	7.1	Virginica
10.7	5.0	8.8	Virginica
9.5	3.4	3.5	Setosa
8.2	3.1	6.4	Versicolor
8.8	5.4	8.8	Virginica
11.7	4.3	9.7	Virginica
7.0	2.2	5.5	Virginica
11.2	5.3	9.7	Virginica
5.5	6.5	5.0	Versicolor
7.2	3.1	9.6	Virginica
9.1	4.5	7.0	Versicolor
9.8	3.3	6.9	Versicolor
6.9	3.9	2.4	Setosa
6.4	5.4	5.8	Setosa
7.9	7.5	3.3	Setosa
6.3	3.8	9.5	Virginica
7.4	6.5	6.1	Virginica
5.4	4.6	5.5	Setosa
9.5	8.2	3.9	Setosa
7.5	6.5	6.5	Virginica
7.6	8.3	5.1	Setosa
6.6	7.5	7.4	Versicolor
9.6	3.5	1.9	Setosa
4.9	7.0	4.9	Setosa
7.6	5.6	5.6	Virginica
9.6	4.3	1.7	Setosa
9.9	3.9	5.2	Setosa
7.8	6.7	6.9	Virginica
9.0	4.0	8.8	Virginica
9.1	4.8	7.9	Virginica
7.2	5.2	5.1	Setosa
7.3	2.8	6.8	Versicolor
7.7	5.9	9.4	Virginica
7.5	3.2	8.7	Versicolor
11.7	4.7	6.0	Virginica
6.8	3.0	4.9	Setosa
9.0	5.8	8.1	Versicolor
10.6	3.8	5.0	Versicolor
9.8	7.5	5.7	Setosa
7.0	4.5	5.8	Virginica
9.4	3.1	6.0	Virginica
7.7	6.9	6.0	Setosa
8.3	6.0	5.5	Virginica
8.3	5.2	3.9	Versicolor
6.9	5.2	6.8	Virginica
8.7	4.6	5.5	Versicolor
6.6	7.2	6.0	Setosa
9.5	4.9	6.8	Versicolor
8.9	4.7	3.8	Setosa
7.0	2.3	8.5	Versicolor
8.8	4.4	6.4	Setosa
10.2	6.5	6.6	Virginica
9.0	6.5	4.5	Versicolor
9.2	7.0	3.0	Setosa
9.4	6.9	3.3	Versicolor
10.1	7.0	4.4	Versicolor
6.3	5.2	6.0	Setosa
7.1	2.9	5.2	Versicolor
9.1	6.5	7.6	Versicolor
6.2	6.2	5.0	Versicolor
6.9	3.9	5.3	Versicolor
7.8	7.0	1.4	Setosa
9.5	4.0	1.8	Setosa
7.1	3.2	6.2	Versicolor
9.8	4.4	8.1	Virginica
8.4	5.1	5.4	Versicolor
7.9	4.3	6.9	Virginica
5.6	6.0	8.1	Versicolor
7.8	6.5	8.4	Versicolor
9.2	8.1	9.1	Virginica
10.4	3.6	6.1	Virginica
8.3	6.8	5.6	Virginica
8.9	7.0	8.5	Versicolor
9.3	4.9	6.1	Virginica
9.1	7.6	5.5	Setosa
10.7	3.6	11.4	Virginica
8.8	3.0	9.5	Virginica
6.5	4.9	8.2	Versicolor
6.7	6.5	8.5	Virginica
6.6	7.5	6.0	Versicolor
8.9	3.3	5.6	Virginica
6.0	4.7	7.6	Versicolor
8.9	5.5	6.0	Virginica
8.7	7.1	6.7	Versicolor
6.8	4.2	6.6	Versicolor
5.3	3.9	6.1	Setosa
8.8	5.1	5.6	Setosa
8.6	3.6	4.5	Setosa
6.2	5.3	5.2	Setosa
9.1	4.3	5.7	Versicolor
8.4	7.7	2.0	Setosa
10.7	7.3	9.7	Virginica
