petal.length	variety
2.9	Setosa
5.6	Virginica
2.4	Setosa
5.8	Virginica
9.0	Virginica
9.6	Virginica
8.3	Virginica
3.7	Setosa
6.4	Virginica
3.5	Setosa
8.7	Virginica
7.4	Versicolor
7.2	Versicolor
6.9	Versicolor
9.4	Virginica
2.8	Setosa
5.6	Virginica
11.4	Virginica
5.3	Versicolor
7.5	Virginica
8.7	Versicolor
2.6	Setosa
4.3	Setosa
8.0	Versicolor
6.1	Virginica
8.5	Versicolor
4.0	Setosa
9.0	Virginica
2.3	Setosa
5.5	Versicolor
5.9	Versicolor
1.5	Setosa
5.3	Versicolor
7.7	Virginica
5.6	Virginica
9.3	Versicolor
8.6	Versicolor
6.0	Versicolor
6.5	Versicolor
1.4	Setosa
6.9	Virginica
2.7	Setosa
4.7	Setosa
8.6	Versicolor
4.5	Versicolor
9.6	Virginica
9.4	Virginica
7.7	Versicolor
7.2	Versicolor
5.3	Versicolor
5.5	Setosa
8.5	Virginica
2.0	Setosa
8.2	Virginica
4.4	Setosa
3.9	Setosa
7.0	Versicolor
1.8	Setosa
5.3	Virginica
9.6	Virginica
4.5	Setosa
10.8	Virginica
9.6	Virginica
5.0	Virginica
7.2	Virginica
7.9	Virginica
3.6	Setosa
3.9	Setosa
10.4	Virginica
4.0	Setosa
5.2	Virginica
6.1	Virginica
8.8	Virginica
5.9	Versicolor
2.0	Setosa
5.6	Setosa
5.6	Versicolor
2.5	Setosa
6.0	Setosa
6.1	Setosa
4.4	Setosa
4.8	Setosa
7.9	Versicolor
7.1	Versicolor
6.2	Versicolor
3.7	Setosa
7.3	Virginica
7.9	Versicolor
5.5	Setosa
5.0	Versicolor
7.9	Versicolor
4.9	Setosa
4.9	Setosa
3.4	Setosa
4.9	Virginica
5.2	Versicolor
7.5	Versicolor
9.2	Virginica
6.2	Versicolor
5.1	Versicolor
3.6	Setosa
6.5	Versicolor
5.5	Virginica
4.0	Versicolor
5.7	Versicolor
