sepal.width	petal.length	variety
4.2	1.7	Setosa
4.9	6.2	Versicolor
6.4	2.6	Setosa
3.0	8.9	Virginica
3.7	5.6	Virginica
7.7	4.0	Setosa
5.5	6.5	Versicolor
5.3	6.3	Versicolor
7.7	6.0	Setosa
5.0	6.7	Virginica
6.5	8.0	Virginica
6.4	2.0	Setosa
4.4	4.5	Setosa
6.5	7.7	Versicolor
3.3	6.0	Virginica
4.9	2.5	Setosa
3.0	3.5	Versicolor
2.9	6.1	Versicolor
4.3	2.7	Setosa
6.0	8.8	Virginica
3.5	2.6	Setosa
5.1	10.1	Virginica
2.8	7.0	Versicolor
5.4	2.9	Setosa
5.2	6.0	Versicolor
7.4	3.9	Setosa
5.3	6.6	Versicolor
4.0	5.5	Versicolor
5.0	5.5	Versicolor
6.8	9.7	Virginica
6.4	8.6	Versicolor
4.5	8.5	Virginica
6.8	4.9	Setosa
6.7	1.5	Setosa
7.7	6.6	Virginica
4.5	5.5	Setosa
7.6	6.0	Setosa
6.2	5.9	Setosa
8.0	1.3	Setosa
3.9	7.6	Virginica
4.2	5.3	Setosa
4.8	9.6	Virginica
5.0	5.4	Versicolor
4.2	9.5	Virginica
3.5	1.3	Setosa
7.4	7.8	Versicolor
3.2	4.4	Versicolor
3.8	5.5	Versicolor
5.7	7.4	Versicolor
3.8	5.1	Versicolor
5.4	8.0	Versicolor
5.7	5.5	Versicolor
4.0	8.3	Virginica
4.7	9.5	Virginica
4.4	5.9	Virginica
4.2	7.6	Versicolor
4.5	6.8	Virginica
5.6	1.5	Setosa
4.7	5.4	Virginica
3.8	5.5	Setosa
4.9	7.8	Versicolor
3.0	5.5	Virginica
3.3	8.9	Virginica
3.6	6.1	Virginica
7.0	5.4	Setosa
3.8	4.9	Setosa
7.1	8.9	Versicolor
5.0	7.6	Virginica
5.1	3.9	Setosa
4.1	10.1	Virginica
4.9	9.3	Virginica
4.5	7.9	Virginica
2.8	9.0	Versicolor
4.8	7.1	Virginica
3.8	6.4	Versicolor
7.0	9.1	Virginica
5.6	4.0	Setosa
7.9	1.6	Setosa
7.0	1.4	Setosa
5.0	6.2	Virginica
5.0	4.4	Versicolor
3.2	5.1	Versicolor
6.3	9.1	Virginica
7.4	3.9	Setosa
5.7	5.7	Versicolor
4.1	4.9	Setosa
3.0	4.6	Versicolor
4.6	6.0	Setosa
4.8	9.2	Virginica
5.7	9.7	Virginica
4.5	5.9	Setosa
3.8	6.4	Virginica
5.4	8.0	Versicolor
6.6	5.4	Virginica
7.5	8.1	Virginica
4.0	7.1	Versicolor
7.1	4.0	Versicolor
7.7	4.9	Setosa
7.4	4.5	Setosa
2.6	4.0	Versicolor
2.9	3.4	Setosa
3.1	5.7	Versicolor
5.5	5.9	Setosa
2.9	4.3	Versicolor
7.2	8.7	Versicolor
