sepal.width	variety
6.2	Versicolor
6.5	Setosa
4.4	Versicolor
6.8	Virginica
3.4	Setosa
6.9	Versicolor
3.8	Virginica
6.4	Setosa
7.5	Setosa
3.0	Virginica
5.9	Setosa
5.7	Virginica
3.3	Versicolor
5.3	Versicolor
3.2	Setosa
7.6	Setosa
6.5	Setosa
7.4	Versicolor
5.3	Versicolor
8.0	Setosa
2.2	Versicolor
6.7	Setosa
4.0	Setosa
8.1	Virginica
6.2	Setosa
7.0	Versicolor
4.5	Setosa
5.1	Versicolor
6.7	Setosa
6.4	Setosa
7.8	Setosa
4.5	Setosa
2.9	Versicolor
2.9	Versicolor
4.2	Virginica
6.3	Virginica
7.5	Virginica
5.5	Setosa
6.4	Setosa
3.8	Setosa
6.2	Virginica
7.6	Setosa
5.0	Virginica
5.4	Versicolor
4.0	Versicolor
4.6	Virginica
8.0	Setosa
3.4	Versicolor
6.9	Versicolor
5.0	Virginica
6.7	Virginica
7.6	Setosa
3.3	Versicolor
3.4	Versicolor
3.8	Versicolor
5.4	Virginica
6.9	Virginica
3.8	Setosa
4.5	Versicolor
5.2	Setosa
3.6	Virginica
4.5	Versicolor
4.6	Virginica
7.3	Setosa
7.7	Versicolor
4.5	Versicolor
3.0	Versicolor
7.1	Versicolor
4.7	Versicolor
7.8	Setosa
5.2	Versicolor
5.1	Setosa
6.4	Setosa
5.5	Virginica
6.7	Virginica
3.5	Versicolor
5.2	Versicolor
8.5	Setosa
5.8	Virginica
2.5	Virginica
4.0	Virginica
5.3	Virginica
4.6	Versicolor
4.2	Setosa
6.7	Setosa
3.8	Versicolor
7.4	Setosa
2.4	Versicolor
4.2	Setosa
6.0	Versicolor
6.0	Versicolor
3.4	Versicolor
6.6	Versicolor
6.0	Versicolor
3.6	Setosa
5.5	Virginica
4.8	Versicolor
6.3	Versicolor
6.2	Setosa
2.7	Versicolor
4.2	Versicolor
6.6	Setosa
6.3	Virginica
4.0	Virginica
4.9	Virginica
