sepal.length	sepal.width	variety
9.2	5.5	Virginica
10.9	3.6	Virginica
7.9	7.1	Virginica
9.1	5.5	Versicolor
6.7	3.6	Versicolor
7.2	7.8	Virginica
9.2	4.5	Virginica
7.3	6.2	Virginica
9.2	3.8	Virginica
10.1	5.0	Versicolor
5.5	8.1	Setosa
8.1	5.0	Virginica
8.1	7.1	Virginica
9.8	4.9	Virginica
6.5	4.8	Setosa
10.7	3.1	Versicolor
10.4	2.8	Virginica
10.5	3.5	Virginica
10.6	6.5	Virginica
9.4	7.0	Virginica
6.4	7.0	Setosa
6.8	4.7	Virginica
8.6	6.4	Setosa
10.7	3.0	Virginica
9.1	4.0	Versicolor
8.6	4.7	Versicolor
7.5	7.5	Virginica
6.8	6.4	Setosa
6.8	7.3	Virginica
8.9	4.9	Setosa
9.3	4.7	Setosa
9.3	3.8	Versicolor
6.3	6.2	Virginica
9.8	5.0	Virginica
9.1	4.9	Versicolor
9.7	4.0	Virginica
6.1	2.9	Versicolor
8.4	3.3	Virginica
5.9	6.0	Virginica
6.0	6.4	Setosa
8.1	6.9	Versicolor
5.0	4.5	Setosa
7.1	4.8	Setosa
7.1	3.3	Versicolor
6.4	7.1	Setosa
7.7	4.0	Versicolor
8.9	4.7	Versicolor
6.5	7.2	Setosa
9.1	4.8	Setosa
5.4	6.0	Versicolor
8.6	5.0	Setosa
8.9	3.5	Versicolor
7.3	7.5	Setosa
7.8	7.0	Versicolor
7.2	5.1	Virginica
8.2	5.3	Virginica
8.9	5.6	Versicolor
6.2	3.5	Versicolor
5.6	7.1	Setosa
8.4	4.9	Setosa
8.8	5.2	Virginica
11.7	4.2	Virginica
9.5	4.1	Versicolor
10.5	4.9	Versicolor
7.1	5.8	Setosa
6.2	5.9	Setosa
7.5	7.5	Setosa
9.4	5.9	Versicolor
7.8	3.0	Virginica
9.9	7.7	Setosa
6.2	7.3	Versicolor
4.7	6.7	Setosa
8.5	7.2	Versicolor
5.0	3.3	Versicolor
12.2	7.3	Virginica
8.3	5.5	Setosa
5.7	3.5	Setosa
9.7	4.9	Versicolor
7.8	6.3	Versicolor
6.6	4.2	Setosa
6.3	3.6	Versicolor
8.4	8.4	Setosa
5.5	3.7	Setosa
6.5	3.8	Versicolor
5.7	6.6	Setosa
10.1	4.3	Virginica
6.1	6.5	Setosa
6.9	7.1	Setosa
6.8	4.1	Setosa
9.0	6.2	Virginica
6.3	6.9	Setosa
6.9	7.0	Setosa
10.4	2.9	Versicolor
10.1	6.0	Versicolor
6.8	7.0	Setosa
9.4	3.7	Virginica
5.1	6.3	Setosa
8.5	4.0	Versicolor
9.9	6.7	Versicolor
7.3	3.4	Virginica
9.3	7.2	Versicolor
4.9	4.1	Setosa
8.4	6.4	Setosa
9.4	6.8	Virginica
7.5	4.4	Versicolor
