petal.width	variety
2.2	Setosa
1.2	Setosa
5.4	Versicolor
4.7	Versicolor
3.2	Virginica
3.3	Setosa
2.1	Versicolor
5.6	Virginica
2.5	Versicolor
2.5	Versicolor
3.1	Versicolor
3.2	Setosa
3.0	Versicolor
4.1	Setosa
3.3	Setosa
4.7	Setosa
3.5	Versicolor
2.9	Versicolor
2.2	Setosa
4.8	Setosa
3.3	Versicolor
6.1	Virginica
1.6	Versicolor
3.3	Versicolor
0.2	Setosa
3.2	Versicolor
0.7	Setosa
3.5	Versicolor
3.3	Versicolor
1.5	Versicolor
2.5	Setosa
4.2	Versicolor
1.8	Versicolor
4.0	Virginica
3.3	Virginica
3.2	Setosa
4.3	Setosa
6.3	Virginica
3.7	Setosa
2.7	Virginica
3.3	Versicolor
6.6	Virginica
4.5	Virginica
4.9	Setosa
3.1	Virginica
3.1	Versicolor
2.3	Virginica
3.0	Versicolor
6.0	Versicolor
4.3	Virginica
6.0	Virginica
3.0	Versicolor
4.9	Setosa
1.2	Versicolor
3.2	Setosa
4.7	Setosa
3.4	Virginica
2.2	Versicolor
4.8	Versicolor
3.9	Setosa
4.7	Setosa
4.5	Versicolor
2.6	Versicolor
2.8	Virginica
2.7	Setosa
2.3	Virginica
4.2	Setosa
3.9	Virginica
5.5	Virginica
2.1	Setosa
5.9	Virginica
4.7	Setosa
3.1	Virginica
7.0	Virginica
1.7	Versicolor
5.9	Virginica
1.4	Versicolor
6.0	Versicolor
3.6	Setosa
2.3	Virginica
4.3	Versicolor
2.8	Virginica
4.5	Versicolor
4.8	Setosa
2.8	Virginica
5.5	Virginica
4.2	Setosa
0.9	Setosa
3.2	Setosa
4.3	Versicolor
4.0	Virginica
5.0	Versicolor
3.2	Setosa
0.2	Setosa
5.8	Virginica
5.8	Virginica
0.4	Setosa
1.8	Versicolor
1.1	Setosa
3.8	Virginica
3.3	Versicolor
3.9	Virginica
2.6	Setosa
1.3	Versicolor
2.0	Virginica
