sepal.width	variety
6.5	Versicolor
3.7	Virginica
3.8	Versicolor
5.4	Versicolor
8.0	Setosa
6.0	Versicolor
4.5	Virginica
7.8	Virginica
2.7	Versicolor
4.8	Setosa
4.8	Versicolor
5.8	Versicolor
7.6	Virginica
4.8	Virginica
5.9	Versicolor
5.0	Setosa
4.2	Setosa
4.8	Virginica
3.0	Versicolor
4.2	Versicolor
4.6	Setosa
5.6	Versicolor
7.3	Setosa
7.1	Versicolor
6.1	Virginica
5.4	Setosa
4.1	Versicolor
8.1	Setosa
5.4	Setosa
7.6	Versicolor
6.3	Versicolor
5.8	Setosa
6.4	Setosa
3.5	Virginica
3.0	Virginica
7.7	Versicolor
6.9	Versicolor
5.0	Virginica
5.2	Versicolor
7.5	Virginica
5.2	Virginica
3.0	Virginica
5.7	Virginica
6.2	Setosa
5.7	Setosa
6.5	Setosa
6.5	Versicolor
2.3	Versicolor
8.2	Setosa
5.9	Versicolor
7.5	Virginica
4.0	Setosa
3.5	Versicolor
6.4	Setosa
5.1	Versicolor
7.2	Setosa
6.4	Setosa
6.2	Setosa
5.8	Setosa
4.3	Virginica
4.9	Setosa
6.4	Setosa
8.0	Setosa
7.4	Versicolor
5.7	Setosa
6.8	Setosa
7.3	Virginica
6.0	Virginica
3.8	Virginica
5.2	Virginica
3.3	Virginica
4.9	Virginica
6.0	Setosa
8.1	Setosa
5.5	Virginica
3.3	Virginica
3.1	Versicolor
6.5	Setosa
6.5	Versicolor
4.3	Virginica
5.5	Virginica
5.1	Virginica
7.2	Virginica
4.4	Setosa
5.8	Setosa
7.0	Versicolor
3.9	Virginica
3.5	Setosa
5.1	Setosa
4.6	Virginica
4.2	Setosa
6.2	Versicolor
5.7	Virginica
5.0	Virginica
6.7	Virginica
3.4	Versicolor
3.5	Setosa
3.5	Virginica
3.7	Virginica
4.3	Versicolor
3.4	Versicolor
3.4	Virginica
5.0	Versicolor
5.0	Setosa
7.0	Versicolor
