petal.length	variety
10.2	Virginica
8.8	Versicolor
5.5	Versicolor
2.9	Setosa
7.9	Virginica
6.3	Versicolor
9.3	Virginica
9.1	Virginica
6.0	Virginica
3.5	Setosa
6.1	Setosa
5.7	Setosa
6.5	Versicolor
8.0	Virginica
6.7	Versicolor
6.8	Versicolor
8.1	Virginica
5.5	Setosa
9.5	Virginica
7.4	Versicolor
4.5	Versicolor
5.0	Versicolor
8.0	Virginica
6.0	Versicolor
9.2	Versicolor
6.1	Virginica
7.0	Virginica
5.6	Versicolor
4.3	Setosa
8.0	Versicolor
7.6	Versicolor
4.1	Setosa
1.2	Setosa
6.9	Versicolor
6.0	Versicolor
3.0	Setosa
2.9	Setosa
8.8	Virginica
3.2	Setosa
6.3	Versicolor
2.3	Setosa
4.9	Virginica
5.7	Versicolor
5.5	Versicolor
5.6	Virginica
5.3	Versicolor
4.4	Setosa
8.3	Versicolor
2.8	Setosa
1.4	Setosa
6.4	Setosa
6.8	Virginica
4.6	Setosa
4.4	Setosa
7.0	Versicolor
5.6	Setosa
2.5	Setosa
4.6	Versicolor
6.1	Versicolor
7.2	Versicolor
9.0	Versicolor
9.9	Virginica
5.9	Setosa
8.8	Virginica
9.5	Virginica
8.1	Virginica
5.1	Versicolor
8.5	Versicolor
7.4	Versicolor
5.6	Versicolor
4.3	Setosa
10.9	Virginica
8.7	Virginica
8.9	Versicolor
6.3	Virginica
8.7	Virginica
5.6	Virginica
5.0	Versicolor
7.1	Virginica
8.2	Versicolor
7.0	Versicolor
1.3	Setosa
3.9	Setosa
5.4	Virginica
6.6	Versicolor
9.2	Versicolor
2.7	Setosa
8.7	Virginica
8.8	Virginica
2.6	Setosa
8.2	Virginica
4.5	Setosa
10.1	Virginica
4.4	Setosa
9.6	Virginica
7.3	Virginica
9.7	Virginica
10.8	Virginica
1.5	Setosa
5.6	Virginica
9.4	Versicolor
5.0	Setosa
4.9	Setosa
7.8	Versicolor
6.1	Versicolor
