sepal.width	petal.length	variety
4.3	2.0	Setosa
6.5	2.8	Setosa
3.1	4.9	Versicolor
4.0	4.7	Versicolor
4.3	9.4	Virginica
4.6	7.4	Virginica
4.9	3.0	Setosa
6.4	4.3	Versicolor
6.6	5.9	Versicolor
7.5	8.6	Virginica
6.6	4.6	Setosa
5.2	8.5	Versicolor
3.6	8.6	Virginica
3.4	4.8	Versicolor
3.8	5.7	Versicolor
4.2	9.3	Virginica
3.3	6.1	Versicolor
2.8	8.3	Versicolor
6.3	10.1	Virginica
6.1	5.5	Versicolor
7.4	7.2	Versicolor
4.7	6.0	Setosa
7.0	6.0	Versicolor
5.9	6.3	Virginica
7.9	7.5	Versicolor
6.2	2.3	Setosa
4.0	1.9	Setosa
6.5	5.6	Setosa
5.7	8.6	Versicolor
7.5	8.6	Versicolor
7.5	4.4	Setosa
4.5	2.6	Setosa
4.1	9.9	Virginica
4.9	1.3	Setosa
4.9	4.7	Setosa
6.7	8.8	Versicolor
3.2	5.7	Versicolor
5.2	4.5	Setosa
6.7	5.1	Setosa
3.7	1.9	Setosa
5.3	11.2	Virginica
6.0	8.0	Virginica
4.1	5.5	Versicolor
7.3	9.6	Virginica
2.7	6.0	Versicolor
5.0	7.3	Virginica
3.4	6.3	Versicolor
6.3	6.3	Virginica
5.9	5.4	Setosa
2.8	6.7	Versicolor
4.5	5.5	Versicolor
5.0	9.3	Virginica
2.8	7.0	Versicolor
5.0	6.5	Versicolor
3.5	6.0	Versicolor
8.1	2.0	Setosa
7.7	4.7	Versicolor
5.8	9.1	Virginica
5.0	7.5	Versicolor
4.0	3.5	Setosa
7.2	4.5	Setosa
7.4	8.6	Virginica
7.5	9.8	Virginica
3.4	5.9	Setosa
4.0	7.6	Versicolor
6.5	9.6	Virginica
5.0	7.7	Virginica
7.1	3.0	Setosa
6.4	2.0	Setosa
6.0	7.5	Virginica
3.0	5.4	Virginica
6.1	6.9	Versicolor
6.4	7.2	Versicolor
7.2	9.5	Virginica
6.7	6.6	Versicolor
3.0	5.9	Setosa
7.7	3.3	Setosa
4.6	2.0	Setosa
7.5	10.1	Virginica
6.3	4.6	Versicolor
3.2	6.4	Versicolor
8.1	10.6	Virginica
7.0	8.4	Versicolor
4.8	5.3	Versicolor
2.9	8.2	Versicolor
5.5	1.3	Setosa
5.2	9.7	Virginica
4.9	8.6	Versicolor
6.0	8.4	Versicolor
4.9	1.9	Setosa
5.4	8.0	Versicolor
3.2	7.6	Virginica
4.5	2.7	Setosa
4.4	9.1	Virginica
6.7	5.6	Virginica
6.9	2.2	Setosa
5.3	5.4	Setosa
3.4	5.6	Setosa
5.0	5.9	Setosa
7.8	10.7	Virginica
3.9	6.0	Setosa
7.2	4.9	Setosa
5.7	6.5	Versicolor
7.9	5.1	Setosa
3.8	3.7	Setosa
