petal.width	variety
3.7	Setosa
2.1	Virginica
4.4	Virginica
2.6	Setosa
5.9	Virginica
3.8	Virginica
1.1	Setosa
5.0	Versicolor
2.0	Virginica
4.0	Versicolor
2.6	Setosa
2.3	Versicolor
3.0	Versicolor
5.0	Versicolor
5.2	Versicolor
2.3	Setosa
3.3	Setosa
3.3	Virginica
5.3	Versicolor
2.7	Setosa
4.8	Versicolor
0.2	Setosa
4.8	Virginica
1.6	Setosa
0.2	Setosa
2.4	Setosa
4.3	Virginica
4.3	Virginica
5.8	Versicolor
3.8	Virginica
4.3	Versicolor
2.9	Virginica
3.5	Virginica
1.8	Virginica
1.5	Versicolor
3.5	Virginica
2.8	Virginica
4.3	Virginica
2.4	Versicolor
2.8	Virginica
4.4	Virginica
1.9	Virginica
3.7	Setosa
3.9	Versicolor
2.1	Virginica
4.2	Setosa
1.2	Setosa
2.7	Virginica
6.2	Virginica
1.3	Versicolor
0.7	Setosa
3.2	Virginica
2.2	Setosa
3.5	Virginica
1.5	Versicolor
4.0	Versicolor
1.4	Versicolor
3.9	Versicolor
3.8	Setosa
6.6	Virginica
0.8	Setosa
2.7	Versicolor
2.2	Setosa
2.8	Virginica
3.8	Setosa
1.8	Setosa
5.0	Versicolor
4.7	Setosa
0.7	Setosa
3.5	Virginica
1.5	Versicolor
4.7	Virginica
2.7	Setosa
2.5	Virginica
3.0	Virginica
2.2	Setosa
4.7	Setosa
3.0	Versicolor
2.9	Setosa
5.8	Virginica
4.6	Setosa
3.6	Setosa
3.4	Versicolor
4.7	Versicolor
1.7	Versicolor
5.8	Virginica
3.8	Virginica
4.8	Versicolor
4.2	Setosa
2.3	Versicolor
1.4	Virginica
3.6	Versicolor
6.3	Virginica
4.3	Virginica
3.5	Versicolor
1.8	Versicolor
4.4	Setosa
6.0	Virginica
4.9	Virginica
5.5	Versicolor
2.6	Versicolor
6.2	Versicolor
3.7	Setosa
5.2	Versicolor
2.2	Setosa
