sepal.length	variety
8.0	Versicolor
6.6	Setosa
8.3	Versicolor
5.5	Setosa
7.4	Virginica
8.7	Virginica
6.9	Setosa
4.9	Setosa
8.8	Setosa
6.6	Setosa
8.9	Setosa
7.9	Setosa
7.7	Virginica
9.7	Virginica
9.8	Virginica
9.5	Versicolor
10.3	Virginica
6.1	Setosa
7.2	Versicolor
8.9	Versicolor
8.2	Virginica
8.6	Setosa
7.5	Setosa
5.1	Setosa
7.5	Versicolor
11.3	Virginica
7.2	Versicolor
8.0	Virginica
8.9	Virginica
5.7	Versicolor
10.6	Virginica
9.4	Virginica
9.7	Setosa
11.0	Virginica
7.4	Virginica
10.7	Versicolor
8.2	Virginica
7.8	Versicolor
9.2	Setosa
7.5	Versicolor
7.2	Virginica
7.5	Setosa
6.4	Setosa
6.3	Virginica
8.9	Versicolor
5.0	Setosa
9.0	Virginica
10.1	Versicolor
9.2	Virginica
9.7	Virginica
8.7	Setosa
7.5	Setosa
11.1	Versicolor
8.2	Setosa
6.7	Setosa
7.6	Versicolor
6.1	Setosa
10.2	Virginica
6.9	Setosa
7.5	Setosa
6.6	Versicolor
7.9	Setosa
9.3	Virginica
5.8	Virginica
5.3	Setosa
7.9	Setosa
8.5	Versicolor
7.7	Virginica
10.1	Virginica
9.5	Versicolor
10.7	Versicolor
10.4	Versicolor
6.9	Virginica
5.1	Setosa
6.4	Versicolor
8.3	Versicolor
6.0	Versicolor
7.1	Setosa
6.1	Setosa
10.6	Versicolor
8.5	Versicolor
6.0	Setosa
6.4	Setosa
10.2	Versicolor
6.8	Virginica
10.3	Setosa
7.1	Virginica
5.8	Versicolor
6.9	Versicolor
8.3	Setosa
8.7	Virginica
7.7	Virginica
9.2	Versicolor
8.4	Virginica
9.5	Versicolor
8.6	Versicolor
9.0	Setosa
9.8	Versicolor
7.5	Versicolor
6.3	Setosa
6.8	Versicolor
7.7	Setosa
6.6	Versicolor
6.7	Virginica
7.0	Versicolor
