sepal.length	sepal.width	variety
9.9	5.3	Virginica
10.2	4.1	Virginica
7.5	6.5	Setosa
5.0	4.5	Setosa
10.7	3.0	Virginica
9.4	7.5	Setosa
5.1	3.5	Setosa
7.1	7.3	Virginica
9.2	4.4	Versicolor
5.1	8.1	Setosa
6.5	5.2	Virginica
5.2	3.9	Setosa
10.9	3.1	Virginica
6.7	3.1	Versicolor
8.1	5.5	Versicolor
9.1	3.8	Setosa
6.4	6.9	Setosa
8.0	6.1	Setosa
5.1	6.6	Setosa
8.4	4.7	Versicolor
4.6	3.2	Setosa
5.0	2.0	Versicolor
9.4	4.2	Setosa
12.2	6.3	Virginica
10.8	7.2	Virginica
7.4	4.2	Versicolor
6.5	3.3	Versicolor
8.6	4.5	Virginica
6.9	7.1	Setosa
10.2	5.5	Virginica
7.1	5.6	Virginica
6.8	2.7	Versicolor
6.3	6.2	Virginica
10.0	4.5	Virginica
6.0	3.5	Virginica
6.8	7.3	Versicolor
9.3	6.7	Virginica
10.4	5.9	Versicolor
8.9	2.9	Setosa
8.9	4.5	Setosa
7.0	5.0	Versicolor
6.8	4.8	Virginica
9.1	7.9	Setosa
9.1	3.7	Versicolor
9.4	4.6	Setosa
5.9	7.4	Setosa
6.2	7.1	Setosa
7.7	7.7	Virginica
6.0	4.9	Setosa
8.6	3.3	Setosa
6.3	6.4	Setosa
8.7	5.4	Virginica
11.3	5.0	Virginica
7.1	3.5	Versicolor
9.6	4.0	Versicolor
7.0	5.0	Setosa
5.1	5.5	Setosa
9.6	7.3	Versicolor
9.0	6.4	Versicolor
8.2	7.8	Virginica
8.0	6.5	Virginica
10.3	3.0	Virginica
5.0	3.9	Setosa
7.1	3.5	Versicolor
6.9	3.9	Setosa
7.3	3.3	Virginica
6.8	6.8	Versicolor
12.1	4.0	Virginica
7.3	5.4	Setosa
6.2	6.3	Versicolor
11.2	5.1	Virginica
5.0	2.3	Setosa
6.9	6.5	Versicolor
8.8	5.0	Versicolor
8.2	7.1	Versicolor
9.9	3.5	Versicolor
9.5	6.5	Setosa
9.9	5.6	Virginica
8.9	6.1	Virginica
7.2	5.1	Virginica
11.4	7.7	Virginica
8.3	4.1	Setosa
10.2	6.5	Virginica
7.3	4.7	Virginica
8.7	7.0	Virginica
9.2	3.7	Setosa
7.2	5.2	Versicolor
5.2	4.5	Setosa
6.8	4.4	Virginica
7.1	2.9	Versicolor
6.0	5.4	Versicolor
8.4	6.8	Virginica
7.6	5.4	Setosa
7.9	2.4	Versicolor
8.2	4.6	Versicolor
6.2	2.9	Versicolor
9.6	7.7	Setosa
7.8	5.1	Versicolor
8.5	5.7	Setosa
9.8	7.3	Versicolor
7.5	8.7	Setosa
6.1	6.5	Versicolor
7.4	3.0	Virginica
10.2	5.8	Virginica
5.5	7.8	Setosa
