sepal.length	variety
4.5	Setosa
9.5	Setosa
9.6	Versicolor
8.0	Virginica
6.3	Setosa
8.7	Virginica
4.9	Setosa
8.5	Virginica
7.6	Virginica
7.6	Setosa
10.4	Virginica
7.2	Versicolor
11.3	Virginica
9.6	Versicolor
8.5	Setosa
5.6	Versicolor
7.0	Versicolor
7.8	Setosa
8.7	Versicolor
8.4	Versicolor
10.3	Virginica
5.7	Setosa
9.3	Virginica
4.3	Setosa
5.4	Setosa
8.4	Virginica
9.5	Setosa
7.1	Setosa
9.2	Versicolor
8.0	Setosa
5.5	Versicolor
8.6	Virginica
7.6	Virginica
6.5	Virginica
10.3	Versicolor
8.1	Setosa
7.9	Virginica
7.3	Virginica
9.2	Setosa
9.5	Setosa
6.8	Virginica
9.0	Virginica
5.9	Versicolor
10.3	Virginica
8.2	Versicolor
5.9	Setosa
11.2	Virginica
5.9	Versicolor
8.7	Setosa
7.7	Versicolor
8.4	Versicolor
8.1	Versicolor
8.7	Virginica
7.4	Virginica
6.9	Setosa
8.1	Setosa
5.5	Versicolor
5.3	Setosa
8.7	Setosa
8.8	Versicolor
8.2	Virginica
7.6	Versicolor
10.5	Virginica
9.7	Virginica
6.8	Setosa
5.4	Setosa
9.2	Virginica
7.7	Versicolor
6.1	Setosa
7.0	Versicolor
8.4	Virginica
7.4	Virginica
7.0	Versicolor
9.7	Versicolor
6.5	Versicolor
5.5	Setosa
5.1	Setosa
8.5	Versicolor
6.6	Setosa
4.4	Setosa
6.1	Versicolor
9.8	Virginica
7.5	Setosa
6.6	Virginica
5.1	Setosa
5.0	Versicolor
6.5	Versicolor
10.9	Virginica
10.8	Virginica
7.1	Versicolor
9.2	Virginica
5.0	Setosa
6.8	Virginica
9.5	Setosa
8.9	Virginica
9.7	Virginica
6.9	Versicolor
9.0	Versicolor
8.3	Versicolor
7.3	Versicolor
5.8	Setosa
9.2	Setosa
10.1	Versicolor
9.2	Virginica
8.9	Versicolor
