sepal.length	sepal.width	petal.length	petal.width	variety
9.6	6.5	6.4	3.6	Versicolor
9.5	7.7	5.1	3.0	Virginica
9.1	4.3	9.2	2.2	Versicolor
8.0	5.2	1.9	3.7	Setosa
9.7	4.4	4.0	2.9	Setosa
6.5	4.2	2.7	3.7	Setosa
9.4	4.2	9.3	4.4	Virginica
8.9	4.5	7.5	4.2	Virginica
9.2	7.6	8.2	5.5	Versicolor
9.6	5.9	6.1	5.3	Versicolor
10.9	4.8	10.1	5.4	Virginica
5.4	4.2	1.5	2.2	Setosa
6.0	5.5	6.5	3.8	Versicolor
7.8	7.5	2.9	3.8	Setosa
6.4	7.2	6.0	1.5	Versicolor
9.5	4.7	8.1	5.1	Versicolor
9.2	4.0	6.5	5.0	Virginica
6.4	3.9	3.7	1.2	Setosa
5.7	4.8	5.2	0.8	Setosa
5.0	2.0	5.5	4.0	Versicolor
8.2	6.3	8.2	6.0	Virginica
9.6	3.3	7.0	2.3	Versicolor
8.3	3.4	7.1	1.8	Virginica
10.2	6.0	8.7	3.8	Virginica
10.0	7.7	9.2	5.9	Versicolor
10.3	7.3	10.0	4.0	Virginica
8.1	6.0	8.9	3.6	Virginica
8.8	6.5	4.7	4.2	Setosa
9.4	7.8	6.4	4.0	Virginica
10.0	3.4	4.8	3.1	Versicolor
10.7	3.1	8.9	1.4	Versicolor
7.3	6.7	5.1	2.9	Virginica
6.2	6.4	5.9	5.3	Virginica
9.9	3.9	6.0	0.9	Setosa
9.3	4.4	9.3	4.3	Virginica
10.6	7.5	6.1	1.4	Versicolor
6.9	3.3	9.1	3.1	Virginica
7.9	3.2	5.7	6.3	Virginica
7.4	7.9	3.3	1.9	Setosa
7.2	7.2	2.3	0.7	Setosa
7.8	5.0	1.6	1.6	Setosa
8.0	4.5	6.1	4.7	Setosa
8.9	6.6	2.5	3.6	Setosa
5.9	6.0	7.2	3.5	Versicolor
9.8	6.4	10.1	6.9	Virginica
10.2	4.8	7.0	5.8	Versicolor
7.3	6.8	8.1	3.5	Virginica
6.3	7.4	5.1	3.2	Setosa
10.6	5.5	7.9	3.9	Versicolor
6.1	6.6	2.5	4.2	Setosa
9.0	5.6	4.4	2.7	Setosa
9.7	6.0	4.5	3.2	Setosa
4.9	6.1	5.9	2.1	Setosa
8.5	5.3	8.1	6.0	Versicolor
8.1	6.8	1.6	3.7	Setosa
6.6	5.2	3.9	3.7	Setosa
11.7	4.7	6.5	4.8	Virginica
5.1	5.4	4.5	4.2	Setosa
8.1	5.3	3.4	3.9	Setosa
8.6	5.9	4.9	4.8	Setosa
6.9	7.6	4.5	1.2	Setosa
5.7	6.2	3.6	2.2	Setosa
7.0	7.4	4.5	2.7	Setosa
7.1	7.0	5.6	3.3	Versicolor
10.1	4.4	8.7	2.9	Versicolor
9.6	5.0	9.4	5.3	Virginica
7.3	6.6	6.0	1.7	Versicolor
11.2	4.8	9.7	6.2	Virginica
7.7	3.0	4.2	2.2	Versicolor
9.6	7.3	2.0	4.8	Setosa
8.8	5.8	8.1	2.9	Virginica
6.7	7.1	8.6	6.4	Virginica
6.7	5.1	5.0	4.5	Versicolor
7.4	5.9	1.4	2.2	Setosa
6.2	6.9	5.4	2.7	Setosa
11.7	7.0	9.3	3.6	Virginica
9.0	6.8	4.8	2.3	Setosa
5.7	7.2	5.9	2.9	Versicolor
7.8	2.5	5.9	3.5	Versicolor
5.1	5.3	2.7	2.0	Setosa
9.5	6.0	9.5	5.3	Virginica
4.9	5.4	5.3	2.5	Versicolor
7.6	3.0	3.0	2.1	Versicolor
6.9	7.0	3.4	0.2	Setosa
9.2	6.0	7.6	5.8	Virginica
9.4	3.6	5.9	2.6	Virginica
9.7	7.0	5.5	4.2	Versicolor
7.5	4.3	4.8	5.5	Versicolor
10.4	5.7	8.3	5.8	Virginica
6.2	3.4	8.2	1.8	Versicolor
6.1	6.1	7.1	1.4	Virginica
8.0	4.8	5.0	5.3	Versicolor
7.1	3.9	7.1	4.3	Versicolor
9.3	6.2	5.1	3.4	Virginica
5.8	3.7	8.1	1.0	Versicolor
9.8	7.2	5.4	2.7	Versicolor
10.2	6.6	6.1	6.0	Virginica
5.0	6.5	2.8	2.3	Setosa
9.2	5.0	7.8	5.8	Virginica
5.5	4.5	5.1	4.1	Setosa
7.1	2.8	5.4	6.0	Virginica
6.3	4.0	5.4	1.1	Setosa
8.9	6.2	8.3	4.3	Versicolor
5.6	5.0	6.0	2.5	Versicolor
9.5	7.1	7.4	2.7	Versicolor
