sepal.length	sepal.width	petal.length	petal.width	variety
9.1	3.4	7.2	5.9	Versicolor
7.5	7.0	2.8	4.3	Setosa
5.4	6.2	2.8	0.7	Setosa
10.2	3.8	6.7	5.2	Virginica
6.3	7.2	7.1	5.9	Virginica
4.8	7.1	2.1	3.7	Setosa
9.2	5.5	8.1	2.8	Virginica
7.8	6.7	8.9	4.3	Virginica
6.6	3.5	4.6	3.3	Versicolor
7.5	7.0	9.0	4.3	Virginica
7.0	3.6	6.4	5.7	Versicolor
8.6	5.0	4.4	1.7	Setosa
11.2	6.1	5.7	2.5	Versicolor
7.2	2.8	8.0	3.8	Versicolor
6.5	3.2	6.5	3.0	Virginica
7.4	7.4	1.4	4.2	Setosa
6.9	3.7	8.3	6.3	Virginica
7.9	5.0	7.1	5.3	Virginica
8.0	4.5	7.5	5.5	Versicolor
5.7	4.4	4.5	1.9	Setosa
9.2	6.7	6.0	5.3	Virginica
8.6	4.5	5.9	5.8	Virginica
9.6	4.2	4.2	1.3	Versicolor
9.2	7.2	2.6	0.2	Setosa
8.9	5.6	8.6	4.8	Virginica
9.5	6.9	1.6	3.4	Setosa
5.0	6.3	5.8	3.3	Setosa
7.6	3.0	4.5	1.6	Versicolor
8.3	6.9	6.6	3.8	Virginica
7.8	6.3	6.0	2.5	Virginica
7.2	5.4	4.9	3.2	Setosa
7.5	3.4	4.5	4.5	Versicolor
7.3	8.5	4.2	2.2	Setosa
11.2	6.5	6.3	2.3	Virginica
8.4	6.6	7.9	4.6	Virginica
7.9	7.6	1.5	0.6	Setosa
9.5	6.8	3.8	4.0	Versicolor
8.1	7.4	5.0	2.7	Setosa
6.8	3.8	8.7	2.6	Versicolor
7.8	6.5	7.0	4.9	Virginica
10.7	7.1	10.9	3.3	Virginica
7.1	4.5	6.1	1.4	Versicolor
9.3	5.8	7.8	3.4	Versicolor
6.6	7.1	5.5	3.7	Setosa
8.0	6.2	8.6	2.0	Virginica
7.6	3.0	8.4	5.9	Versicolor
7.8	5.5	2.9	2.1	Setosa
6.8	6.7	6.1	3.5	Versicolor
9.9	4.2	9.7	4.3	Virginica
7.4	6.9	4.7	3.9	Setosa
8.2	6.9	7.3	1.8	Versicolor
5.9	4.0	6.2	2.5	Versicolor
7.2	5.8	9.7	2.5	Virginica
8.3	3.2	8.4	2.3	Virginica
8.7	6.5	5.2	5.2	Versicolor
10.7	3.3	8.2	3.5	Virginica
9.7	5.1	7.6	6.0	Virginica
7.2	3.0	7.3	4.1	Virginica
4.8	7.9	3.6	1.2	Setosa
6.5	5.9	3.8	4.6	Versicolor
7.6	5.5	1.9	1.3	Setosa
6.0	5.2	8.6	4.1	Versicolor
9.3	7.4	6.6	5.4	Virginica
7.9	3.4	6.3	4.3	Versicolor
7.9	3.1	10.0	2.8	Virginica
9.7	4.5	9.2	3.8	Virginica
6.4	6.2	5.0	4.7	Setosa
11.0	7.7	8.7	1.9	Versicolor
8.0	6.5	5.0	2.8	Versicolor
8.1	7.6	5.0	2.7	Setosa
7.1	3.8	6.7	4.2	Versicolor
8.3	4.4	5.9	1.2	Setosa
7.4	4.2	6.5	4.0	Versicolor
5.5	8.2	2.4	4.7	Setosa
6.8	3.5	6.9	2.0	Versicolor
10.1	5.0	7.6	4.6	Virginica
6.3	3.0	1.1	4.1	Setosa
10.0	7.0	6.3	4.7	Virginica
6.0	7.0	5.3	4.3	Virginica
9.8	2.7	6.6	5.9	Virginica
5.5	5.9	4.2	5.5	Versicolor
6.2	4.7	5.3	1.2	Setosa
6.5	3.9	3.5	0.2	Setosa
6.5	5.4	8.0	3.6	Versicolor
9.4	4.4	3.3	3.4	Setosa
6.6	7.8	5.4	1.9	Setosa
7.2	2.7	5.4	5.9	Versicolor
10.1	3.3	7.5	4.8	Versicolor
5.9	7.6	2.9	1.1	Setosa
8.8	7.1	7.0	1.2	Versicolor
7.6	6.5	8.4	6.1	Virginica
5.4	5.0	5.0	2.5	Versicolor
9.5	7.3	6.1	5.5	Versicolor
6.1	5.3	2.7	4.5	Setosa
9.6	3.0	8.5	3.5	Versicolor
9.4	6.6	4.9	2.5	Versicolor
9.9	4.4	3.2	1.2	Setosa
8.5	5.3	3.9	0.7	Setosa
8.0	6.2	8.5	2.5	Versicolor
8.9	4.0	2.4	1.7	Setosa
4.6	5.7	5.4	4.2	Setosa
7.7	5.1	5.5	1.6	Setosa
9.7	7.5	4.5	1.2	Setosa
8.2	7.3	3.7	2.3	Setosa
9.9	2.8	9.1	3.4	Virginica
