sepal.length	sepal.width	petal.length	petal.width	variety
9.1	4.5	7.6	2.6	Virginica
7.3	6.5	3.1	1.6	Setosa
6.9	7.4	6.2	4.4	Setosa
9.0	3.9	6.1	3.4	Setosa
5.8	7.2	5.6	4.9	Virginica
7.5	5.5	3.1	1.1	Setosa
8.0	7.3	4.6	5.0	Versicolor
6.5	3.5	6.7	3.0	Virginica
7.2	4.5	7.2	3.3	Virginica
6.5	3.5	6.8	6.2	Virginica
6.3	7.9	3.6	3.7	Setosa
7.9	4.1	9.1	4.8	Virginica
8.9	4.5	8.7	1.5	Versicolor
9.0	6.4	7.0	6.0	Versicolor
9.2	4.9	2.5	3.9	Setosa
10.8	7.2	10.4	3.3	Virginica
6.4	6.2	7.8	6.8	Virginica
5.7	7.4	1.9	4.7	Setosa
9.7	6.3	5.7	5.6	Virginica
6.1	7.3	1.6	4.7	Setosa
7.4	5.2	6.8	5.3	Versicolor
9.7	2.6	5.0	1.5	Versicolor
9.1	6.2	4.2	2.8	Versicolor
10.0	2.4	4.2	5.5	Versicolor
6.2	7.2	4.8	4.2	Setosa
8.3	3.5	6.5	3.4	Virginica
5.4	3.6	2.0	4.2	Setosa
8.3	5.6	4.5	5.2	Versicolor
7.2	5.8	5.1	1.3	Versicolor
6.2	4.0	6.2	5.2	Versicolor
7.5	5.4	5.5	3.6	Versicolor
4.9	5.1	5.4	2.6	Setosa
10.2	5.8	7.0	3.3	Versicolor
7.3	6.2	7.9	3.3	Virginica
10.9	6.6	8.5	3.3	Virginica
9.7	7.5	6.1	3.3	Virginica
11.8	7.4	7.8	3.3	Virginica
9.9	5.7	7.3	4.9	Virginica
8.7	5.8	7.7	5.5	Virginica
8.1	6.4	7.6	1.8	Versicolor
10.2	3.2	8.5	6.0	Versicolor
9.3	5.7	7.1	2.9	Virginica
6.6	5.0	1.9	4.3	Setosa
9.9	4.0	9.6	5.3	Virginica
8.4	6.7	8.5	5.0	Versicolor
7.6	6.5	3.0	4.6	Versicolor
5.0	6.0	4.6	0.7	Setosa
8.8	8.2	4.0	1.2	Setosa
9.0	2.4	4.8	3.6	Versicolor
10.6	6.0	8.9	4.6	Virginica
7.8	3.2	7.4	2.7	Versicolor
7.7	6.5	2.5	2.2	Setosa
10.9	3.8	10.1	6.6	Virginica
7.5	6.0	1.3	0.8	Setosa
8.2	5.7	6.4	4.4	Versicolor
5.5	5.3	3.8	2.0	Versicolor
9.1	8.2	1.5	0.4	Setosa
5.1	5.3	4.5	1.3	Setosa
9.3	4.4	3.4	0.7	Setosa
6.9	5.3	6.6	3.2	Virginica
9.6	4.0	7.4	2.1	Versicolor
6.6	6.5	6.4	3.8	Virginica
8.5	6.9	5.5	3.7	Setosa
7.6	6.4	6.2	2.9	Versicolor
8.2	5.6	9.9	4.3	Virginica
10.7	6.9	9.4	3.8	Virginica
8.9	7.1	6.9	5.0	Versicolor
7.4	2.8	9.6	3.9	Virginica
7.7	4.0	9.8	1.6	Virginica
6.6	7.5	8.1	2.3	Versicolor
10.3	3.3	4.9	3.3	Versicolor
4.9	3.4	6.3	5.0	Versicolor
7.4	6.9	8.3	3.3	Versicolor
10.1	5.8	5.4	6.5	Virginica
8.1	6.6	10.1	1.9	Virginica
11.7	3.3	7.7	3.0	Virginica
9.1	6.5	5.1	3.9	Versicolor
5.8	4.5	4.7	0.7	Setosa
10.5	6.2	8.5	5.5	Versicolor
10.5	5.7	6.7	3.9	Versicolor
8.5	4.0	5.5	1.8	Virginica
9.1	3.9	3.0	1.2	Setosa
7.5	6.1	7.4	2.7	Versicolor
6.5	6.6	1.4	3.2	Setosa
8.0	3.5	7.0	2.5	Versicolor
8.7	4.9	4.8	4.8	Versicolor
7.3	3.3	5.3	1.4	Versicolor
7.8	6.8	9.1	6.0	Virginica
9.4	5.7	1.5	1.2	Setosa
10.0	4.2	7.5	3.5	Virginica
9.6	6.5	1.9	2.2	Setosa
9.2	4.3	5.7	3.8	Setosa
7.6	5.8	6.7	4.2	Versicolor
10.7	6.7	7.5	2.8	Virginica
8.4	4.4	5.7	2.2	Setosa
4.5	5.3	1.3	0.3	Setosa
4.4	7.0	3.3	3.2	Setosa
9.4	3.8	9.9	3.0	Virginica
7.7	7.0	10.3	4.3	Virginica
6.3	6.6	3.1	3.7	Setosa
9.4	4.5	8.0	2.7	Virginica
10.1	3.8	6.5	2.8	Versicolor
9.6	7.0	5.9	1.4	Versicolor
8.3	7.3	5.2	2.1	Versicolor
8.0	4.0	8.8	5.3	Virginica
